ticker,sample,bond_code,route,cusip6,bond_name,echo_named
HUM,universe,US444859BT81,cusip6,444859,HUM 3.7 23-MAR-29,0
HUM,universe,US444859BU54,cusip6,444859,HUM 5.75 01-MAR-28,0
HUM,universe,US444859BV38,cusip6,444859,HUM 5.875 01-MAR-33,0
HUM,universe,US444859BX93,cusip6,444859,HUM 5.5 15-MAR-53,0
HWM,universe,US013817AK77,cusip6,013817,"Howmet Aerospace Inc. 5,95% 07/37",0
HWM,universe,US022249AU09,name_block,022249,Howmet Aerospace 6.75% 15jan2028 USD,0
IBM,universe,US459200AP64,cusip6,459200,INTERNATIONAL BUSINESS MACHS CORP 7.125% 01Dec2096,0
IBM,universe,US459200AR21,cusip6,459200,INTERNATIONAL BUSINESS MACHS CORP 6.22% 01Aug2027,0
IBM,universe,US459200AS04,cusip6,459200,INTERNATIONAL BUSINESS MACHS CORP 6.5% 15Jan2028,0
IBM,universe,US459200BB69,cusip6,459200,INTERNATIONAL BUSINESS MACHS CORP 5.875% 29Nov2032,0
IBM,universe,US459200GS40,cusip6,459200,INTERNATIONAL BUSINESS MACHS CORP 5.6% 30Nov2039,0
IBM,universe,US459200HF10,cusip6,459200,INTERNATIONAL BUSINESS MACHS CORP 4% 20Jun2042,0
IBM,universe,US459200JH57,cusip6,459200,INTERNATIONAL BUSINESS MACHS CORP 4.7% 19Feb2046,0
IBM,universe,US459200JR30,cusip6,459200,INTERNATIONAL BUSINESS MACHS CORP 3.3% 27Jan2027,0
IBM,universe,US459200KA85,cusip6,459200,INTERNATIONAL BUSINESS MACHINES CO,0
IBM,universe,US459200KB68,cusip6,459200,INTERNATIONAL BUSINESS MACHINES CO,0
IBM,universe,US459200KC42,cusip6,459200,INTERNATIONAL BUSINESS MACHINES CO,0
IBM,universe,US459200KH39,cusip6,459200,INTERNATIONAL BUSINESS MACHINES CO,0
IBM,universe,US459200KJ94,cusip6,459200,INTERNATIONAL BUSINESS MACHINES CO,0
IBM,universe,US459200KK67,cusip6,459200,US459200KK67,1
IBM,universe,US459200KL41,cusip6,459200,INTERNATIONAL BUSINESS MACHINES CO,0
IBM,universe,US459200KM24,cusip6,459200,IBM 2.2 09-FEB-27,0
IBM,universe,US459200KN07,cusip6,459200,IBM 2.72 09-FEB-32,0
IBM,universe,US459200KP54,cusip6,459200,IBM 3.43 09-FEB-52,0
IBM,universe,US459200KT76,cusip6,459200,IBM 4.15 27-JUL-27,0
IBM,universe,US459200KU40,cusip6,459200,IBM 4.4 27-JUL-32,0
IBM,universe,US459200KV23,cusip6,459200,IBM 4.9 27-JUL-52,0
IBM,universe,US459200KX88,cusip6,459200,IBM 4.5 06-FEB-28,0
IBM,universe,US459200KY61,cusip6,459200,IBM 4.75 06-FEB-33,0
IBM,universe,US459200KZ37,cusip6,459200,IBM 5.1 06-FEB-53,0
ICE,universe,US45866FAF18,name_block,45866F,INTERCONTINENTAL EXCHANGE INC 3.1% 15Sep2027,0
ICE,universe,US45866FAH73,name_block,45866F,INTERCONTINENTAL EXCHANGE INC 4.25% 21Sep2048,0
ICE,universe,US45866FAJ30,name_block,45866F,INTERCONTINENTAL EXCHANGE INC 3.75% 21Sep2028,0
ICE,universe,US45866FAK03,name_block,45866F,INTERCONTINENTAL EXCHANGE INC,0
ICE,universe,US45866FAL85,name_block,45866F,INTERCONTINENTAL EXCHANGE INC,0
ICE,universe,US45866FAN42,name_block,45866F,INTERCONTINENTAL EXCHANGE INC,0
ICE,universe,US45866FAP99,name_block,45866F,INTERCONTINENTAL EXCHANGE INC,0
ICE,universe,US45866FAQ72,name_block,45866F,INTERCONTINENTAL EXCHANGE INC,0
ICE,universe,US45866FAU84,name_block,45866F,ICE 4 15-SEP-27,0
ICE,universe,US45866FAV67,name_block,45866F,ICE 4.35 15-JUN-29,0
ICE,universe,US45866FAW41,name_block,45866F,ICE 4.6 15-MAR-33,0
ICE,universe,US45866FAX24,name_block,45866F,ICE 4.95 15-JUN-52,0
ICE,universe,US45866FAY07,name_block,45866F,ICE 5.2 15-JUN-62,0
IEX,universe,US45167RAG92,cusip6,45167R,US45167RAG92,1
IEX,universe,US45167RAH75,cusip6,45167R,IEX 2.625 15-JUN-31,0
IFF,universe,US459506AE19,cusip6,459506,US459506AE19,1
IFF,universe,US459506AK78,cusip6,459506,INTERNATIONAL FLAVORS & FRAGRANCES INC 4.45% 26Sep2028,0
IFF,universe,US459506AL51,cusip6,459506,INTERNATIONAL FLAVORS & FRAGRANCES INC 5% 26Sep2048,0
IFF,universe,US459506AP65,cusip6,459506,IFF 1.832 15-OCT-27,0
IFF,universe,US459506AQ49,cusip6,459506,IFF 2.3 01-NOV-30,0
IFF,universe,US459506AR22,cusip6,459506,IFF 3.268 15-NOV-40,0
IFF,universe,US459506AS05,cusip6,459506,IFF 3.468 01-DEC-50,0
INTC,universe,US458140AK64,cusip6,458140,INTEL CORP 4.8% 01Oct2041,0
INTC,universe,US458140AN04,cusip6,458140,INTEL CORP 4% 15Dec2032,0
INTC,universe,US458140AP51,cusip6,458140,INTEL CORP 4.25% 15Dec2042,0
INTC,universe,US458140AT73,cusip6,458140,INTEL CORP 4.9% 29Jul2045,0
INTC,universe,US458140AV20,cusip6,458140,INTEL CORP 4.1% 19May2046,0
INTC,universe,US458140AX85,cusip6,458140,INTEL CORP 3.15% 11May2027,0
INTC,universe,US458140AY68,cusip6,458140,INTEL CORP 4.1% 11May2047,0
INTC,universe,US458140BG44,cusip6,458140,INTEL CORP 3.734% 08Dec2047,0
INTC,universe,US458140BH27,cusip6,458140,Intel 2.45% 15nov2029 USD,0
INTC,universe,US458140BJ82,cusip6,458140,Intel 3.25% 15nov2049 USD,0
INTC,universe,US458140BK55,cusip6,458140,Intel 3.1% 15feb2060 USD,0
INTC,universe,US458140BL39,cusip6,458140,INTEL CORPORATION,0
INTC,universe,US458140BM12,cusip6,458140,INTEL CORPORATION,0
INTC,universe,US458140BN94,cusip6,458140,INTEL CORPORATION,0
INTC,universe,US458140BQ26,cusip6,458140,INTEL CORPORATION,0
INTC,universe,US458140BR09,cusip6,458140,INTEL CORPORATION,0
INTC,universe,US458140BT64,cusip6,458140,INTC 1.6 12-AUG-28,0
INTC,universe,US458140BU38,cusip6,458140,INTC 2 12-AUG-31,0
INTC,universe,US458140BV11,cusip6,458140,INTC 2.8 12-AUG-41,0
INTC,universe,US458140BW93,cusip6,458140,INTC 3.05 12-AUG-51,0
INTC,universe,US458140BX76,cusip6,458140,INTC 3.2 12-AUG-61,0
INTC,universe,US458140BY59,cusip6,458140,INTC 3.75 05-AUG-27,0
INTC,universe,US458140BZ25,cusip6,458140,INTC 4 05-AUG-29,0
INTC,universe,US458140CA64,cusip6,458140,INTC 4.15 05-AUG-32,0
INTC,universe,US458140CB48,cusip6,458140,INTC 4.9 05-AUG-52,0
INTC,universe,US458140CC21,cusip6,458140,INTC 5.05 05-AUG-62,0
INTC,universe,US458140CE86,cusip6,458140,INTC 4.875 10-FEB-28,0
INTC,universe,US458140CF51,cusip6,458140,INTC 5.125 10-FEB-30,0
INTC,universe,US458140CG35,cusip6,458140,INTC 5.2 10-FEB-33,0
INTC,universe,US458140CH18,cusip6,458140,INTC 5.625 10-FEB-43,0
INTC,universe,US458140CJ73,cusip6,458140,INTC 5.7 10-FEB-53,0
INTC,universe,US458140CK47,cusip6,458140,INTC 5.9 10-FEB-63,0
INVH,universe,US46188BAA08,name_block,46188B,INVH 2 15-AUG-31,0
INVH,universe,US46188BAB80,name_block,46188B,INVH 2.3 15-NOV-28,0
INVH,universe,US46188BAC63,name_block,46188B,INVH 2.7 15-JAN-34,0
INVH,universe,US46188BAD47,name_block,46188B,INVH 4.15 15-APR-32,0
IP,universe,US460146CC54,cusip6,460146,US460146CC54,1
IP,universe,US460146CF85,cusip6,460146,US460146CF85,1
IP,universe,US460146CH42,cusip6,460146,INTERNATIONAL PAPER CO 6% 15Nov2041,0
IP,universe,US460146CK70,cusip6,460146,INTERNATIONAL PAPER CO 4.8% 15Jun2044,0
IP,universe,US460146CM37,cusip6,460146,INTERNATIONAL PAPER CO 5% 15Sep2035,0
IP,universe,US460146CN10,cusip6,460146,INTERNATIONAL PAPER CO 5.15% 15May2046,0
IP,universe,US460146CQ41,cusip6,460146,INTERNATIONAL PAPER CO 4.4% 15Aug2047,0
IP,universe,US460146CS07,cusip6,460146,INTERNATIONAL PAPER CO 4.35% 15Aug2048,0
IQV,universe,US449934AD05,name_block,449934,IQVIA Holdings 5% 15oct2026 USD,0
IQV,universe,US46266TAA60,name_block,46266T,IQVIA Holdings 5% 15may2027 USD,0
IQV,universe,USU46093AA51,name_block,U46093,IQV 5 15-MAY-27,0
IR,universe,US456873AC20,name_block,456873,INGERSOLL-RAND LUXEMBOURG FIN S A 4.65% 01Nov2044,0
IR,universe,US456873AD03,name_block,456873,INGERSOLL-RAND LUXEMBOURG FINANCE,0
IR,universe,US456873AF50,name_block,456873,US456873AF50,1
IR,universe,US45687AAG76,name_block,45687A,INGERSOLL-RAND GLOBAL HLDG CO LTD 5.75% 15Jun2043,0
IR,universe,US45687AAN28,name_block,45687A,INGERSOLL-RAND GLOBAL HLDG CO LTD 4.3% 21Feb2048,0
IR,universe,US45687AAP75,name_block,45687A,INGERSOLL-RAND GLOBAL HLDG CO LTD 3.75% 21Aug2028,0
IRM,universe,US46284VAC54,name_only,46284V,Iron Mountain 4.875% 15sep2027 USD,0
IRM,universe,US46284VAE11,name_only,46284V,Iron Mountain 5.25% 15mar2028 USD,0
IRM,universe,US46284VAF85,name_only,46284V,Iron Mountain 4.875% 15sep2029 USD,0
IRM,universe,US46284VAG68,name_only,46284V,Iron Mountain 5% 15jul2028 USD,0
IRM,universe,US46284VAJ08,name_only,46284V,Iron Mountain 5.25% 15jul2030 USD,0
IRM,universe,USU46009AD51,name_block,U46009,USU46009AD51,1
IRM,universe,USU46009AG82,name_block,U46009,IRM 4.875 15-SEP-29,0
IRM,universe,USU46009AJ22,name_block,U46009,IRM 5.25 15-JUL-30,0
IRM,universe,USU46009AL77,name_block,U46009,IRM 4.5 15-FEB-31,0
IT,universe,US366651AC11,cusip6,366651,Gartner 4.5% 1jul2028 USD,0
IT,universe,US366651AE76,cusip6,366651,GARTNER INC 3.75% 01Oct2030,0
IT,universe,US366651AG25,cusip6,366651,US366651AG25,1
ITW,universe,US452308AQ28,cusip6,452308,ILLINOIS TOOL WKS INC 4.875% 15Sep2041,0
ITW,universe,US452308AR01,cusip6,452308,ILLINOIS TOOL WKS INC 3.9% 01Sep2042,0
ITW,universe,US452308AX78,cusip6,452308,ILLINOIS TOOL WKS INC 2.65% 15Nov2026,0
IVZ,universe,US46132FAC41,name_block,46132F,INVESCO FIN PLC 5.375% 30Nov2043,0
JBL,universe,US466313AH63,cusip6,466313,US466313AH63,1
JBL,universe,US466313AJ20,cusip6,466313,US466313AJ20,1
JBL,universe,US466313AK92,cusip6,466313,US466313AK92,1
JBL,universe,US466313AM58,cusip6,466313,JBL 4.25 15-MAY-27,0
JCI,universe,US47837RAA86,name_block,47837R,US47837RAA86,1
JCI,universe,US47837RAD26,name_block,47837R,JCI 2 16-SEP-31,0
JCI,universe,US47837RAE09,name_block,47837R,JCI 4.9 01-DEC-32,0
JNJ,universe,US478160AJ37,cusip6,478160,JOHNSON & JOHNSON 6.95% 01Sep2029,0
JNJ,universe,US478160AL82,cusip6,478160,JOHNSON & JOHNSON 4.95% 15May2033,0
JNJ,universe,US478160AN49,cusip6,478160,JOHNSON & JOHNSON 5.95% 15Aug2037,0
JNJ,universe,US478160AT19,cusip6,478160,JOHNSON & JOHNSON 5.85% 15Jul2038,0
JNJ,universe,US478160AV64,cusip6,478160,JOHNSON & JOHNSON 4.5% 01Sep2040,0
JNJ,universe,US478160BA19,cusip6,478160,JOHNSON & JOHNSON 4.85% 15May2041,0
JNJ,universe,US478160BJ28,cusip6,478160,JOHNSON & JOHNSON 4.375% 05Dec2033,0
JNJ,universe,US478160BK90,cusip6,478160,JOHNSON & JOHNSON 4.5% 05Dec2043,0
JNJ,universe,US478160BU72,cusip6,478160,JOHNSON & JOHNSON 3.55% 01Mar2036,0
JNJ,universe,US478160BV55,cusip6,478160,JOHNSON & JOHNSON 3.7% 01Mar2046,0
JNJ,universe,US478160CE22,cusip6,478160,JOHNSON & JOHNSON 2.95% 03Mar2027,0
JNJ,universe,US478160CF96,cusip6,478160,JOHNSON & JOHNSON 3.625% 03Mar2037,0
JNJ,universe,US478160CG79,cusip6,478160,JOHNSON & JOHNSON 3.75% 03Mar2047,0
JNJ,universe,US478160CK81,cusip6,478160,JOHNSON & JOHNSON 2.9% 15Jan2028,0
JNJ,universe,US478160CL64,cusip6,478160,JOHNSON & JOHNSON 3.4% 15Jan2038,0
JNJ,universe,US478160CM48,cusip6,478160,JOHNSON & JOHNSON 3.5% 15Jan2048,0
JNJ,universe,US478160CP78,cusip6,478160,JOHNSON & JOHNSON,0
JNJ,universe,US478160CQ51,cusip6,478160,JOHNSON & JOHNSON,0
JNJ,universe,US478160CR35,cusip6,478160,JOHNSON & JOHNSON,0
JNJ,universe,US478160CS18,cusip6,478160,JOHNSON & JOHNSON,0
JNJ,universe,US478160CT90,cusip6,478160,JOHNSON & JOHNSON,0
JPM,universe,US46625HHF01,name_block,46625H,JPMORGAN CHASE & CO 6.4% 15May2038,0
JPM,universe,US46625HHV50,name_block,46625H,JPMORGAN CHASE & CO 5.5% 15Oct2040,0
JPM,universe,US46625HJB78,name_block,46625H,JPMORGAN CHASE & CO 5.6% 15Jul2041,0
JPM,universe,US46625HJM34,name_block,46625H,JPMORGAN CHASE & CO 5.625% 16Aug2043,0
JPM,universe,US46625HJU59,name_block,46625H,JPMORGAN CHASE & CO 4.85% 01Feb2044,0
JPM,universe,US46625HJZ47,name_block,46625H,JPMORGAN CHASE & CO 4.125% 15Dec2026,0
JPM,universe,US46625HLL23,name_block,46625H,JPMORGAN CHASE & CO 4.95% 01Jun2045,0
JPM,universe,US46625HNJ58,name_block,46625H,JPMORGAN CHASE & CO 4.25% 01Oct2027,0
JPM,universe,US46625HRV41,name_block,46625H,JPMORGAN CHASE & CO 2.95% 01Oct2026,0
JPM,universe,US46625HRX07,name_block,46625H,JPMORGAN CHASE & CO 3.625% 01Dec2027,0
JPM,universe,US46625HRY89,name_block,46625H,US46625HRY89,1
JPM,universe,US46647PAA49,name_block,46647P,US46647PAA49,1
JPM,universe,US46647PAJ57,name_block,46647P,US46647PAJ57,1
JPM,universe,US46647PAK21,name_block,46647P,US46647PAK21,1
JPM,universe,US46647PAL04,name_block,46647P,US46647PAL04,1
JPM,universe,US46647PAM86,name_block,46647P,US46647PAM86,1
JPM,universe,US46647PAN69,name_block,46647P,US46647PAN69,1
JPM,universe,US46647PAR73,name_block,46647P,US46647PAR73,1
JPM,universe,US46647PAV85,name_block,46647P,US46647PAV85,1
JPM,universe,US46647PAX42,name_block,46647P,US46647PAX42,1
JPM,universe,US46647PBD78,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PBE51,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PBJ49,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PBL94,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PBM77,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PBN50,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PBP09,name_block,46647P,US46647PBP09,1
JPM,universe,US46647PBR64,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PBU93,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PBV76,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PBX33,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PCC86,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PCD69,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PCE43,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PCJ30,name_block,46647P,JPMORGAN CHASE & CO,0
JPM,universe,US46647PCP99,name_block,46647P,JPM 1.47 22-SEP-27,0
JPM,universe,US46647PCQ72,name_block,46647P,US46647PCQ72,1
JPM,universe,US46647PCR55,name_block,46647P,JPM 2.545 08-NOV-32,0
JPM,universe,US46647PCU84,name_block,46647P,JPM 2.963 25-JAN-33,0
JPM,universe,US46647PCW41,name_block,46647P,JPM 2.947 24-FEB-28,0
JPM,universe,US46647PCY07,name_block,46647P,JPM 5.755141 24-FEB-28,0
JPM,universe,US46647PDA12,name_block,46647P,JPM 4.323 26-APR-28,0
JPM,universe,US46647PDC77,name_block,46647P,JPM 4.586 26-APR-33,0
JPM,universe,US46647PDF09,name_block,46647P,JPM 4.565 14-JUN-30,0
JPM,universe,US46647PDG81,name_block,46647P,US46647PDG81,1
JPM,universe,US46647PDH64,name_block,46647P,JPM 4.912 25-JUL-33,0
JPM,universe,US46647PDK93,name_block,46647P,JPM 5.717 14-SEP-33,0
JPM,universe,US46647PEA03,name_block,46647P,US46647PEA03,1
JPM,universe,US46647PEB85,name_block,46647P,JPMorgan Chase & Co. 5012% 24/30,0
JPM,universe,US48128BAD38,name_block,48128B,JPM 7.39357,0
JPM,universe,US48128BAH42,name_block,48128B,JPM 4,0
KDP,universe,US49271VAF76,cusip6,49271V,Keurig Dr Pepper Inc 4.597% 25may2028 USD,0
KDP,universe,US49271VAJ98,cusip6,49271V,KEURIG DR PEPPER INC,0
KDP,universe,US49271VAK61,cusip6,49271V,KEURIG DR PEPPER INC,0
KDP,universe,US49271VAM28,cusip6,49271V,KDP 3.35 15-MAR-51,0
KDP,universe,US49271VAN01,cusip6,49271V,KDP 2.25 15-MAR-31,0
KDP,universe,US49271VAP58,cusip6,49271V,KDP 3.95 15-APR-29,0
KDP,universe,US49271VAQ32,cusip6,49271V,KDP 4.05 15-APR-32,0
KDP,universe,US49271VAR15,cusip6,49271V,KDP 4.5 15-APR-52,0
KEY,universe,US493267AK43,name_block,493267,KEY 5,0
KEY,universe,US49326EEG44,name_block,49326E,KEYCORP MEDIUM TERM SR NTS BOOK ENTRY 4.1% 30Apr2028,0
KEY,universe,US49326EEJ82,name_block,49326E,KEYCORP MTN,0
KEY,universe,US49326EEK55,name_block,49326E,KEYCORP MTN,0
KEY,universe,US49326EEN94,name_block,49326E,KEY 4.789 01-JUN-33,0
KEY,universe,US49327M3F97,name_block,49327M,KEY 5.85 15-NOV-27,0
KEY,universe,US49327M3H53,name_block,49327M,KEY 5 26-JAN-33,0
KEY,universe,US49327V2B93,name_block,49327V,US49327V2B93,1
KEY,universe,US49327V2C76,name_block,49327V,KEY 4.9 08-AUG-32,0
KEYS,universe,US49338LAE39,cusip6,49338L,KEYSIGHT TECHNOLOGIES INC 4.6% 06Apr2027,0
KEYS,universe,US49338LAF04,cusip6,49338L,US49338LAF04,1
KHC,universe,US42307TAH14,name_only,42307T,Kraft Heinz Foods 7.125% 1aug2039 USD,0
KHC,universe,US50075NAC83,cusip6,50075N,KRAFT FOODS INC 6.5% 01Nov2031,0
KHC,universe,US50077LAB27,name_block,50077L,KRAFT HEINZ FOODS CO 4.375% 01Jun2046,0
KHC,universe,US50077LAL09,name_block,50077L,KRAFT HEINZ FOODS CO 5% 15Jul2035,0
KHC,universe,US50077LAM81,name_block,50077L,KRAFT HEINZ FOODS CO 5.2% 15Jul2045,0
KHC,universe,US50077LAT35,name_block,50077L,KRAFT HEINZ FOODS CO 4.625% 30Jan2029,0
KHC,universe,US50077LAV80,name_block,50077L,US50077LAV80,1
KHC,universe,US50077LAX47,name_block,50077L,US50077LAX47,1
KHC,universe,US50077LAZ94,name_block,50077L,US50077LAZ94,1
KHC,universe,US50077LBC90,name_block,50077L,US50077LBC90,1
KHC,universe,US50077LBF22,name_block,50077L,US50077LBF22,1
KHC,universe,US50077LBJ44,name_block,50077L,US50077LBJ44,1
KIM,universe,US49446RAM16,cusip6,49446R,KIMCO RLTY CORP 4.25% 01Apr2045,0
KIM,universe,US49446RAP47,cusip6,49446R,KIMCO RLTY CORP 2.8% 01Oct2026,0
KIM,universe,US49446RAQ20,cusip6,49446R,KIMCO RLTY CORP 4.125% 01Dec2046,0
KIM,universe,US49446RAS85,cusip6,49446R,US49446RAS85,1
KIM,universe,US49446RAT68,cusip6,49446R,KIMCO RLTY CORP 4.45% 01Sep2047,0
KIM,universe,US49446RAV15,cusip6,49446R,US49446RAV15,1
KIM,universe,US49446RAW97,cusip6,49446R,US49446RAW97,1
KIM,universe,US49446RAX70,cusip6,49446R,US49446RAX70,1
KIM,universe,US49446RAY53,cusip6,49446R,KIM 2.25 01-DEC-31,0
KIM,universe,US49446RAZ29,cusip6,49446R,KIM 3.2 01-APR-32,0
KIM,universe,US49446RBA68,cusip6,49446R,KIM 4.6 01-FEB-33,0
KKR,universe,US48255BAA44,name_block,48255B,KKR 3.25 15-DEC-51,0
KKR,universe,US48255GAA31,name_block,48255G,KKR 4.85 17-MAY-32,0
KLAC,universe,US482480AF77,cusip6,482480,KLA-TENCOR CORP 5.65% 01Nov2034,0
KLAC,universe,US482480AG50,cusip6,482480,KLA-TENCOR CORPORATION,0
KLAC,universe,US482480AH34,cusip6,482480,US482480AH34,1
KLAC,universe,US482480AJ99,cusip6,482480,KLA CORP,0
KLAC,universe,US482480AL46,cusip6,482480,KLAC 4.65 15-JUL-32,0
KLAC,universe,US482480AM29,cusip6,482480,KLAC 4.95 15-JUL-52,0
KLAC,universe,US482480AN02,cusip6,482480,KLAC 5.25 15-JUL-62,0
KMB,universe,US494368BC63,cusip6,494368,KIMBERLY CLARK CORP 6.625% 01Aug2037,0
KMB,universe,US494368BG77,cusip6,494368,KIMBERLY CLARK CORP 5.3% 01Mar2041,0
KMB,universe,US494368BV45,cusip6,494368,KIMBERLY CLARK CORP 3.2% 30Jul2046,0
KMB,universe,US494368BW28,cusip6,494368,KIMBERLY CLARK CORP 3.9% 04May2047,0
KMB,universe,US494368BY83,cusip6,494368,KIMBERLY CLARK CORP 3.95% 01Nov2028,0
KMB,universe,US494368BZ58,cusip6,494368,US494368BZ58,1
KMB,universe,US494368CA98,cusip6,494368,US494368CA98,1
KMB,universe,US494368CB71,cusip6,494368,KIMBERLY-CLARK CORPORATION,0
KMB,universe,US494368CC54,cusip6,494368,US494368CC54,1
KMB,universe,US494368CD38,cusip6,494368,KMB 2 02-NOV-31,0
KMB,universe,US494368CE11,cusip6,494368,KMB 4.5 16-FEB-33,0
KMI,universe,US196522AE66,name_block,196522,KMI 6.85 15-JUN-37,0
KMI,universe,US494550AJ57,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 7.4% 15Mar2031,0
KMI,universe,US494550AL04,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 7.75% 15Mar2032,0
KMI,universe,US494550AQ90,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 7.3% 15Aug2033,0
KMI,universe,US494550AT30,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 5.8% 15Mar2035,0
KMI,universe,US494550AV85,name_block,494550,US494550AV85,1
KMI,universe,US494550AW68,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 6.95% 15Jan2038,0
KMI,universe,US494550BD78,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 6.5% 01Sep2039,0
KMI,universe,US494550BF27,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 6.55% 15Sep2040,0
KMI,universe,US494550BH82,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 6.375% 01Mar2041,0
KMI,universe,US494550BK12,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 5.625% 01Sep2041,0
KMI,universe,US494550BN50,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 5% 15Aug2042,0
KMI,universe,US494550BP09,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 5% 01Mar2043,0
KMI,universe,US494550BU93,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 5.5% 01Mar2044,0
KMI,universe,US494550BW59,name_block,494550,KINDER MORGAN ENERGY PARTNERS L P 5.4% 01Sep2044,0
KMI,universe,US49456BAG68,name_block,49456B,KINDER MORGAN INC DEL 5.3% 01Dec2034,0
KMI,universe,US49456BAH42,name_block,49456B,KINDER MORGAN INC DEL 5.55% 01Jun2045,0
KMI,universe,US49456BAJ08,name_block,49456B,KINDER MORGAN INC DEL 5.05% 15Feb2046,0
KMI,universe,US49456BAP67,name_block,49456B,KINDER MORGAN INC DEL 4.3% 01Mar2028,0
KMI,universe,US49456BAQ41,name_block,49456B,KINDER MORGAN INC DEL 5.2% 01Mar2048,0
KMI,universe,US49456BAR24,name_block,49456B,KINDER MORGAN INC,0
KMI,universe,US49456BAS07,name_block,49456B,US49456BAS07,1
KMI,universe,US49456BAT89,name_block,49456B,KINDER MORGAN INC,0
KMI,universe,US49456BAU52,name_block,49456B,KMI 1.75 15-NOV-26,0
KMI,universe,US49456BAV36,name_block,49456B,KMI 4.8 01-FEB-33,0
KMI,universe,US49456BAW19,name_block,49456B,KMI 5.45 01-AUG-52,0
KMI,universe,US49456BAX91,name_block,49456B,KMI 5.2 01-JUN-33,0
KO,universe,US191216AF75,cusip6,191216,US191216AF75,1
KO,universe,US191216CE82,cusip6,191216,COCA COLA CO 2.9% 25May2027,0
KO,universe,US191216CM09,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216CP30,cusip6,191216,KO 4.125 25-MAR-40,0
KO,universe,US191216CQ13,cusip6,191216,US191216CQ13,1
KO,universe,US191216CR95,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216CT51,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216CU25,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216CV08,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216CW80,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216CX63,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216CY47,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216DC18,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216DD90,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216DE73,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216DJ60,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216DK34,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216DL17,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216DP21,cusip6,191216,COCA-COLA CO,0
KO,universe,US191216DQ04,cusip6,191216,COCA-COLA CO,0
KR,universe,US501044BT76,cusip6,501044,US501044BT76,1
KR,universe,US501044BV23,cusip6,501044,KROGER CO 8% 15Sep2029,0
KR,universe,US501044BZ37,cusip6,501044,KROGER CO 7.5% 01Apr2031,0
KR,universe,US501044CK58,cusip6,501044,KROGER CO 6.9% 15Apr2038,0
KR,universe,US501044CN97,cusip6,501044,KROGER CO 5.4% 15Jul2040,0
KR,universe,US501044CR02,cusip6,501044,KROGER CO 5% 15Apr2042,0
KR,universe,US501044CT67,cusip6,501044,KROGER CO 5.15% 01Aug2043,0
KR,universe,US501044DE89,cusip6,501044,KROGER CO 2.65% 15Oct2026,0
KR,universe,US501044DF54,cusip6,501044,KROGER CO 3.875% 15Oct2046,0
KR,universe,US501044DG38,cusip6,501044,KROGER CO 4.45% 01Feb2047,0
KR,universe,US501044DJ76,cusip6,501044,KROGER CO 3.7% 01Aug2027,0
KR,universe,US501044DK40,cusip6,501044,KROGER CO 4.65% 15Jan2048,0
KR,universe,US501044DL23,cusip6,501044,KROGER CO 4.5% 15Jan2029,0
KR,universe,US501044DM06,cusip6,501044,KROGER CO 5.4% 15Jan2049,0
KR,universe,US501044DN88,cusip6,501044,KROGER CO,0
