ticker,route,name_src,bond_code,bond_name,quote_date,curve_date,maturity,tenor_yrs,coupon,price,yield_pct,tsy_pct,spread_bp,ytm_check_gap_bp
PHM,cusip6,catalogue,US745867AM30,PulteGroup 7.875% 15jun2032 USD,2026-08-19,2026-08-13,2032-06-15,5.8234,7.875,115.015,4.878,4.3818,49.62,0.2
PHM,cusip6,catalogue,US745867AP60,PulteGroup 6.375% 15may2033 USD,2026-08-19,2026-08-13,2033-05-15,6.7379,6.375,106.153,5.2759,4.4503,82.56,0.0
PHM,cusip6,catalogue,US745867AT82,PulteGroup 6% 15feb2035 USD,2026-08-18,2026-08-13,2035-02-15,8.4956,6.0,102.9133,5.5646,4.5498,101.48,0.0
PKG,cusip6,catalogue,US695156AT63,PACKAGING CORP AMER 3.4% 15Dec2027,2026-08-19,2026-08-13,2027-12-15,1.3224,3.4,98.639,4.4703,4.028,44.23,-0.2
PKG,cusip6,catalogue,US695156AW92,PKG 3.05 01-OCT-51,2026-08-14,2026-08-13,2051-10-01,25.1307,3.05,61.201,6.083,5.2051,87.79,-0.1
PLD,name_block,catalogue,US74340XBV29,PLD 3.375 15-DEC-27,2026-08-19,2026-08-13,2027-12-15,1.3224,3.375,98.813,4.3068,4.028,27.88,-0.2
PLD,name_block,catalogue,US74340XBH35,PROLOGIS L P 3.875% 15Sep2028,2026-08-19,2026-08-13,2028-09-15,2.0753,3.875,98.714,4.5317,4.1538,37.79,-0.2
PLD,name_block,catalogue,US74340XBX84,PLD 4 15-SEP-28,2026-08-19,2026-08-13,2028-09-15,2.0753,4.0,99.08,4.469,4.1538,31.52,-0.1
PLD,name_block,catalogue,US74340XBY67,PLD 2.875 15-NOV-29,2026-08-19,2026-08-13,2029-11-15,3.2416,2.875,94.43,4.7508,4.2145,53.63,-0.3
PLD,name_block,fundamentals,US74340XBM20,PROLOGIS L P 2.25% 15Apr2030,2026-08-19,2026-08-13,2030-04-15,3.655,2.25,91.581,4.7888,4.2393,54.95,-0.1
PLD,name_block,catalogue,US74340XBZ33,PLD 1.75 01-JUL-30,2026-08-19,2026-08-13,2030-07-01,3.8658,1.75,89.465,4.7691,4.252,51.71,-0.4
PLD,name_block,fundamentals,US74340XBR17,PROLOGIS L P 1.25% 15Oct2030,2026-08-19,2026-08-13,2030-10-15,4.1561,1.25,86.722,4.8155,4.2694,54.61,-0.3
PLD,name_block,catalogue,US74340XCA72,PLD 1.75 01-FEB-31,2026-08-19,2026-08-13,2031-02-01,4.4545,1.75,88.175,4.7293,4.2873,44.2,-0.5
PLD,name_block,catalogue,US74340XBS99,PLD 1.625 15-MAR-31,2026-08-17,2026-08-13,2031-03-15,4.5749,1.625,86.669,4.9139,4.2945,61.94,0.0
PLD,name_block,catalogue,US74340XCB55,PLD 2.25 15-JAN-32,2026-08-19,2026-08-13,2032-01-15,5.4073,2.25,87.1269,4.9978,4.3505,64.73,-0.2
PLD,name_block,catalogue,US74340XBT72,PLD 4.625 15-JAN-33,2026-08-19,2026-08-13,2033-01-15,6.4093,4.625,97.7,5.0491,4.4257,62.34,-0.0
PLD,name_block,catalogue,US74340XCC39,PLD 3.05 01-MAR-50,2026-08-19,2026-08-13,2050-03-01,23.5318,3.05,62.746,6.035,5.2035,83.15,-0.0
PM,cusip6,fundamentals,US718172CB38,PHILIP MORRIS INTL INC 3.125% 17Aug2027,2026-08-14,2026-08-13,2027-08-17,1.0075,3.125,98.817,4.3467,3.9714,37.53,-0.9
PM,cusip6,catalogue,US718172CV91,PM 5.125 17-NOV-27,2026-08-14,2026-08-13,2027-11-17,1.2594,5.125,100.85,4.3669,4.0167,35.02,5.1
PM,cusip6,catalogue,US718172CZ06,PM 4.875 15-FEB-28,2026-08-14,2026-08-13,2028-02-15,1.5058,4.875,100.892,4.2195,4.061,15.85,3.7
PM,cusip6,fundamentals,US718172CE76,PHILIP MORRIS INTL INC 3.125% 02Mar2028,2026-08-14,2026-08-13,2028-03-02,1.5496,3.125,97.934,4.5266,4.0689,45.77,-0.7
PM,cusip6,fundamentals,US718172CJ63,PHILIP MORRIS INTL INC 3.375% 15Aug2029,2026-08-14,2026-08-13,2029-08-15,3.0034,3.375,96.437,4.6636,4.2002,46.34,-0.4
PM,cusip6,catalogue,US718172CW74,PM 5.625 17-NOV-29,2026-08-14,2026-08-13,2029-11-17,3.2608,5.625,102.636,4.6961,4.2156,48.05,4.4
PM,cusip6,catalogue,US718172DA46,PM 5.125 15-FEB-30,2026-08-14,2026-08-13,2030-02-15,3.5072,5.125,100.969,4.8082,4.2304,57.78,1.3
PM,cusip6,fundamentals,US718172CP24,PHILIP MORRIS INTL INC 2.1% 01May2030,2026-08-14,2026-08-13,2030-05-01,3.7125,2.1,90.899,4.8099,4.2428,56.71,-0.5
PM,cusip6,fundamentals,US718172CS62,PHILIP MORRIS INTL INC 1.75% 01Nov2030,2026-08-14,2026-08-13,2030-11-01,4.2163,1.75,88.351,4.8443,4.273,57.13,-0.8
PM,cusip6,catalogue,US718172CX57,PM 5.75 17-NOV-32,2026-08-14,2026-08-13,2032-11-17,6.2615,5.75,103.5712,5.0522,4.4146,63.76,2.3
PM,cusip6,catalogue,US718172DB29,PM 5.375 15-FEB-33,2026-08-14,2026-08-13,2033-02-15,6.5079,5.375,101.2008,5.1488,4.4331,71.57,0.7
PM,cusip6,fundamentals,US718172AC39,PHILIP MORRIS INTL INC 6.375% 16May2038,2026-08-14,2026-08-13,2038-05-16,11.7536,6.375,106.797,5.5773,4.73,84.73,0.0
PM,cusip6,fundamentals,US718172AM11,PHILIP MORRIS INTL INC 4.375% 15Nov2041,2026-08-14,2026-08-13,2041-11-15,15.2553,4.375,84.734,5.907,4.9296,97.74,-0.1
PM,cusip6,fundamentals,US718172AP42,PHILIP MORRIS INTL INC 4.5% 20Mar2042,2026-08-14,2026-08-13,2042-03-20,15.5975,4.5,85.3141,5.9588,4.9491,100.97,-0.0
PM,cusip6,fundamentals,US718172AU37,PHILIP MORRIS INTL INC 3.875% 21Aug2042,2026-08-14,2026-08-13,2042-08-21,16.0192,3.875,78.6723,5.9606,4.9731,98.75,-0.1
PM,cusip6,fundamentals,US718172AW92,PHILIP MORRIS INTL INC 4.125% 04Mar2043,2026-08-14,2026-08-13,2043-03-04,16.553,4.125,80.485,6.0013,5.0035,99.78,-0.0
PM,cusip6,fundamentals,US718172BD03,PHILIP MORRIS INTL INC 4.875% 15Nov2043,2026-08-14,2026-08-13,2043-11-15,17.2539,4.875,87.1203,6.0911,5.0435,104.76,-0.0
PM,cusip6,fundamentals,US718172BL29,PHILIP MORRIS INTL INC 4.25% 10Nov2044,2026-08-14,2026-08-13,2044-11-10,18.2423,4.25,80.7295,6.0024,5.0998,90.26,-0.1
PNC,cusip6,catalogue,US693475AT21,PNC FINL SVCS GROUP INC 3.15% 19May2027,2026-08-19,2026-08-13,2027-05-19,0.7474,3.15,99.32,4.0778,3.9363,14.15,-0.0
PNC,cusip6,fundamentals,US693475AW59,PNC FINL SVCS GROUP INC 3.45% 23Apr2029,2026-08-19,2026-08-13,2029-04-23,2.6776,3.45,97.286,4.5371,4.1839,35.32,-0.1
PNC,cusip6,fundamentals,US693475AZ80,PNC FINL SVCS GROUP INC 2.55% 22Jan2030,2026-08-19,2026-08-13,2030-01-22,3.4278,2.55,92.9,4.8249,4.2257,59.92,-0.4
PNR,name_block,catalogue,US709629AR06,PNR 4.5 01-JUL-29,2026-08-19,2026-08-13,2029-07-01,2.8665,4.5,98.417,5.099,4.1933,90.57,-0.1
PNR,name_block,catalogue,US709629AS88,PNR 5.9 15-JUL-32,2026-08-18,2026-08-13,2032-07-15,5.9083,5.9,101.7678,5.532,4.3881,114.39,1.2
PNW,name_block,catalogue,US040555CW21,ARIZONA PUB SVC CO 2.95% 15Sep2027,2026-08-19,2026-08-13,2027-09-15,1.0732,2.95,98.568,4.3329,3.9832,34.97,-0.5
PNW,name_block,catalogue,US040555DD31,PNW 2.2 15-DEC-31,2026-08-19,2026-08-13,2031-12-15,5.3224,2.2,86.718,5.0801,4.3442,73.59,-0.1
PNW,name_block,catalogue,US040555DE14,PNW 6.35 15-DEC-32,2026-08-19,2026-08-13,2032-12-15,6.3244,6.35,105.379,5.3016,4.4193,88.23,3.3
PNW,name_block,catalogue,US040555CM49,ARIZONA PUB SVC CO 5.05% 01Sep2041,2026-08-11,2026-08-11,2041-09-01,15.0582,5.05,90.878,5.97,4.9782,99.18,0.7
PNW,name_block,catalogue,US040555CN22,ARIZONA PUB SVC CO 4.5% 01Apr2042,2026-08-19,2026-08-13,2042-04-01,15.6167,4.5,84.8926,6.0038,4.9502,105.36,-0.0
PNW,name_block,catalogue,US040555CT91,ARIZONA PUB SVC CO 4.35% 15Nov2045,2026-08-12,2026-08-12,2045-11-15,19.2608,4.35,79.48,6.1876,5.1986,98.9,-0.0
PPG,cusip6,catalogue,US693506BP19,PPG INDS INC 3.75% 15Mar2028,2026-08-19,2026-08-13,2028-03-15,1.5715,3.75,98.704,4.6138,4.0729,54.09,-0.1
PPL,name_block,catalogue,US546676AZ04,PPL 5.45 15-APR-33,2026-08-11,2026-08-11,2033-04-15,6.6776,5.45,101.166,5.2336,4.5158,71.78,0.6
PPL,name_block,catalogue,US69351UBA07,PPL 5 15-MAY-33,2026-08-14,2026-08-13,2033-05-15,6.7515,5.0,99.305,5.1218,4.4514,67.04,-0.0
PPL,name_block,fundamentals,US69351UAM53,PPL ELEC UTILS CORP 6.25% 15May2039,2026-07-22,2026-07-22,2039-05-15,12.8131,6.25,105.98,5.589,4.8107,77.83,0.0
PPL,name_block,fundamentals,US69351UAR41,PPL ELEC UTILS CORP 4.75% 15Jul2043,2026-08-13,2026-08-13,2043-07-15,16.9199,4.75,87.885,5.8904,5.0244,86.6,-0.0
PPL,name_block,fundamentals,US546676AV99,LOUISVILLE GAS & ELEC CO 4.65% 15Nov2043,2026-07-29,2026-07-29,2043-11-15,17.2977,4.65,86.09,5.948,5.0641,88.39,-0.0
PPL,name_block,fundamentals,US69351UAS24,PPL ELEC UTILS CORP 4.125% 15Jun2044,2026-08-12,2026-08-12,2044-06-15,17.8426,4.125,80.278,5.931,5.1192,81.18,-0.0
PPL,name_block,catalogue,US69351UAU79,PPL ELEC UTILS CORP 3.95% 01Jun2047,2026-08-11,2026-08-11,2047-06-01,20.8049,3.95,75.5753,6.0245,5.2492,77.53,-0.0
PPL,name_block,fundamentals,US69351UAV52,PPL ELEC UTILS CORP 4.15% 15Jun2048,2026-07-30,2026-07-30,2048-06-15,21.8782,4.15,77.6827,5.9941,5.2181,77.6,-0.0
PPL,name_block,catalogue,US69351UBB89,PPL 5.25 15-MAY-53,2026-08-13,2026-08-13,2053-05-15,26.7543,5.25,89.427,6.052,5.2068,84.52,-0.0
PRU,name_block,catalogue,US74153WCP23,PRU 1.2 01-SEP-26,2026-08-18,2026-08-13,2026-09-01,0.0383,1.2,99.9,4.1808,3.87,31.08,-35.6
PRU,name_block,catalogue,US74432QCC78,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 3.878% 27Mar2028,2026-08-19,2026-08-13,2028-03-27,1.6044,3.878,99.367,4.2887,4.0788,20.99,-0.0
PRU,name_block,catalogue,US33830GAA94,PRU 5.791 15-FEB-33,2026-08-19,2026-08-13,2033-02-15,6.4942,5.791,102.222,5.3679,4.4321,93.58,1.3
PRU,name_block,catalogue,US74432QAC96,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 5.75% 15Jul2033,2026-08-19,2026-08-13,2033-07-15,6.9049,5.75,103.63,5.1182,4.4629,65.53,0.0
PRU,name_block,catalogue,US74432QAH83,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 5.4% 13Jun2035,2026-08-19,2026-08-13,2035-06-13,8.8159,5.4,103.468,4.9095,4.5668,34.27,0.0
PRU,name_block,catalogue,US74432QAK13,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 5.9% 17Mar2036,2026-08-07,2026-08-07,2036-03-17,9.6099,5.9,104.395,5.309,4.6292,67.98,0.0
PRU,name_block,catalogue,US74432QAQ82,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 5.7% 14Dec2036,2026-08-19,2026-08-13,2036-12-14,10.3217,5.7,101.881,5.458,4.6483,80.97,0.0
PRU,name_block,catalogue,US74432QBD60,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 6.625% 01Dec2037,2026-08-19,2026-08-13,2037-12-01,11.2854,6.625,108.82,5.5606,4.7033,85.73,0.0
PRU,name_block,catalogue,US74432QBN43,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 6.625% 21Jun2040,2026-08-19,2026-08-13,2040-06-21,13.8398,6.625,109.437,5.6328,4.8489,78.39,0.0
PRU,name_block,catalogue,US74432QBQ73,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 6.2% 15Nov2040,2026-08-19,2026-08-13,2040-11-15,14.2423,6.2,103.75,5.8081,4.8718,93.63,0.0
PRU,name_block,catalogue,US74432QBS30,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 5.625% 12May2041,2026-08-18,2026-08-13,2041-05-12,14.7324,5.625,98.04,5.824,4.8997,92.43,-0.0
PRU,name_block,catalogue,US74432QBY08,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 5.1% 15Aug2043,2026-08-18,2026-08-13,2043-08-15,16.9911,5.1,88.175,6.2386,5.0285,121.01,-0.0
PRU,name_block,catalogue,US74432QCA13,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 4.6% 15May2044,2026-08-19,2026-08-13,2044-05-15,17.7385,4.6,84.933,5.99,5.0711,91.89,-0.0
PRU,cusip6,catalogue,US744320AY89,PRUDENTIAL FINL INC 3.905% 07Dec2047,2026-08-19,2026-08-13,2047-12-07,21.3005,3.905,73.546,6.149,5.2013,94.77,-0.0
PRU,name_block,catalogue,US74432QCD51,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 4.418% 27Mar2048,2026-08-14,2026-08-13,2048-03-27,21.6181,4.418,79.2495,6.1686,5.2016,96.7,-0.0
PRU,cusip6,catalogue,US744320BA94,PRUDENTIAL FINL INC 3.935% 07Dec2049,2026-08-19,2026-08-13,2049-12-07,23.3018,3.935,73.136,6.1119,5.2033,90.86,-0.0
PRU,name_block,fundamentals,US74432QCE35,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 4.35% 25Feb2050,2026-08-19,2026-08-13,2050-02-25,23.5209,4.35,78.3,6.0995,5.2035,89.6,-0.0
PRU,name_block,fundamentals,US74432QCF00,PRUDENTIAL FINL INC MEDIUM TERM NTS BOOK 3.7% 13Mar2051,2026-08-19,2026-08-13,2051-03-13,24.564,3.7,69.797,6.0845,5.2046,87.99,0.0
PRU,name_block,catalogue,US33835PAA49,PRU 5.997 15-FEB-53,2026-08-18,2026-08-13,2053-02-15,26.4969,5.997,96.3852,6.2787,5.2065,107.22,-0.0
PSA,cusip6,catalogue,US74460DAG43,PSA 1.5 09-NOV-26,2026-08-18,2026-08-13,2026-11-09,0.2272,1.5,99.454,3.9621,3.87,9.21,-3.3
PSA,cusip6,catalogue,US74460DAC39,Public Storage 3.094% 15Sep2027,2026-08-19,2026-08-13,2027-09-15,1.0732,3.094,98.857,4.1963,3.9832,21.31,-0.4
PSA,cusip6,catalogue,US74460DAH26,PSA 1.95 09-NOV-28,2026-08-19,2026-08-13,2028-11-09,2.2259,1.95,94.627,4.5203,4.1613,35.9,-0.7
PSA,name_block,catalogue,US74460WAE75,PSA 2.3 01-MAY-31,2026-08-19,2026-08-13,2031-05-01,4.6982,2.3,89.8,4.7474,4.3019,44.55,-0.0
PSA,cusip6,catalogue,US74460DAJ81,PSA 2.25 09-NOV-31,2026-08-19,2026-08-13,2031-11-09,5.2238,2.25,88.188,4.8372,4.3368,50.04,-0.2
PSX,name_block,catalogue,US718549AD00,Phillips 66 Partners LP 3.55% 01Oct2026,2026-08-19,2026-08-13,2026-10-01,0.1177,3.55,99.692,6.1886,3.87,231.86,-1.5
PSX,name_block,catalogue,US718549AF57,Phillips 66 Partners LP 3.75% 01Mar2028,2026-08-18,2026-08-13,2028-03-01,1.5359,3.75,97.211,5.6737,4.0665,160.72,-0.3
PSX,name_block,catalogue,US718546AR56,PHILLIPS 66 3.9% 15Mar2028,2026-08-19,2026-08-13,2028-03-15,1.5715,3.9,99.29,4.3713,4.0729,29.84,-0.1
PSX,name_block,fundamentals,US718546AW42,PHILLIPS 66 2.15% 15Dec2030,2026-08-19,2026-08-13,2030-12-15,4.3231,2.15,89.984,4.7409,4.2794,46.15,-0.2
PSX,name_block,catalogue,US718546AK04,PHILLIPS 66 4.65% 15Nov2034,2026-08-19,2026-08-13,2034-11-15,8.2409,4.65,95.926,5.2649,4.5362,72.87,-0.0
PSX,name_block,catalogue,US718546AH74,PHILLIPS 66 5.875% 01May2042,2026-08-19,2026-08-13,2042-05-01,15.6988,5.875,102.72,5.6111,4.9548,65.63,0.0
PSX,name_block,catalogue,US718546AL86,PHILLIPS 66 4.875% 15Nov2044,2026-08-18,2026-08-13,2044-11-15,18.245,4.875,86.176,6.145,5.1,104.5,-0.0
PSX,name_block,catalogue,US718546BA13,PSX 3.3 15-MAR-52,2026-08-17,2026-08-13,2052-03-15,25.577,3.3,62.861,6.219,5.2056,101.34,-0.0
PTC,name_block,fundamentals,US69370CAC47,PTC INC 4% 15Feb2028,2026-08-14,2026-08-13,2028-02-15,1.5058,4.0,98.002,5.4095,4.061,134.85,-1.0
PWR,cusip6,catalogue,US74762EAH53,PWR 2.35 15-JAN-32,2026-08-19,2026-08-13,2032-01-15,5.4073,2.35,86.995,5.1366,4.3505,78.61,-0.2
PWR,cusip6,catalogue,US74762EAJ10,PWR 3.05 01-OCT-41,2026-08-19,2026-08-13,2041-10-01,15.1184,3.05,71.541,5.926,4.9217,100.43,-0.1
PYPL,cusip6,fundamentals,US70450YAD58,PAYPAL HLDGS INC 2.65% 01Oct2026,2026-08-19,2026-08-13,2026-10-01,0.1177,2.65,99.807,4.3089,3.87,43.89,-2.0
PYPL,cusip6,fundamentals,US70450YAH62,PAYPAL HLDGS INC 2.3% 01Jun2030,2026-08-19,2026-08-13,2030-06-01,3.7837,2.3,91.825,4.6837,4.247,43.67,-0.2
PYPL,cusip6,catalogue,US70450YAL74,PYPL 4.4 01-JUN-32,2026-08-19,2026-08-13,2032-06-01,5.7851,4.4,97.508,4.8989,4.3789,52.0,-0.0
PYPL,cusip6,catalogue,US70450YAM57,PYPL 5.05 01-JUN-52,2026-08-19,2026-08-13,2052-06-01,25.7851,5.05,87.285,6.0272,5.2058,82.14,-0.0
PYPL,cusip6,catalogue,US70450YAN31,PYPL 5.25 01-JUN-62,2026-08-19,2026-08-13,2062-06-01,35.7837,5.25,87.306,6.1287,5.21,91.87,0.0
QCOM,cusip6,fundamentals,US747525AU71,QUALCOMM INC 3.25% 20May2027,2026-08-14,2026-08-13,2027-05-20,0.7639,3.25,99.221,4.2992,3.9385,36.07,-0.7
QCOM,cusip6,fundamentals,US747525BN20,QUALCOMM INC 1.3% 20May2028,2026-08-14,2026-08-13,2028-05-20,1.7659,1.3,94.8286,4.3871,4.1079,27.92,-1.3
QCOM,cusip6,fundamentals,US747525BK80,QUALCOMM INC 2.15% 20May2030,2026-08-14,2026-08-13,2030-05-20,3.7645,2.15,91.1649,4.7433,4.2459,49.74,-0.4
QCOM,cusip6,fundamentals,US747525BP77,QUALCOMM INC 1.65% 20May2032,2026-08-14,2026-08-13,2032-05-20,5.7659,1.65,83.929,4.8851,4.3774,50.77,-0.4
QCOM,cusip6,catalogue,US747525BQ50,QCOM 4.25 20-MAY-32,2026-08-14,2026-08-13,2032-05-20,5.7659,4.25,97.18,4.8153,4.3774,43.79,-0.1
QCOM,cusip6,catalogue,US747525BS17,QCOM 5.4 20-MAY-33,2026-08-14,2026-08-13,2033-05-20,6.7652,5.4,102.0307,5.0298,4.4524,57.74,1.1
QCOM,cusip6,fundamentals,US747525AJ27,QUALCOMM INC 4.65% 20May2035,2026-08-14,2026-08-13,2035-05-20,8.7639,4.65,95.8138,5.2513,4.5641,68.72,-0.0
QCOM,cusip6,fundamentals,US747525AK99,QUALCOMM INC 4.8% 20May2045,2026-08-14,2026-08-13,2045-05-20,18.7652,4.8,85.2528,6.1333,5.1296,100.37,-0.0
QCOM,cusip6,fundamentals,US747525AV54,QUALCOMM INC 4.3% 20May2047,2026-08-14,2026-08-13,2047-05-20,20.7639,4.3,78.1208,6.1851,5.2008,98.43,-0.0
QCOM,cusip6,fundamentals,US747525BJ18,QUALCOMM INC 3.25% 20May2050,2026-08-12,2026-08-12,2050-05-20,23.77,3.25,63.614,6.194,5.24,95.4,-0.0
QCOM,cusip6,catalogue,US747525BR34,QCOM 4.5 20-MAY-52,2026-08-14,2026-08-13,2052-05-20,25.7659,4.5,77.7646,6.2466,5.2058,104.08,-0.0
QCOM,cusip6,catalogue,US747525BT99,QCOM 6 20-MAY-53,2026-08-14,2026-08-13,2053-05-20,26.7652,6.0,97.05,6.227,5.2068,102.02,-0.0
RCL,name_block,fundamentals,US780153AG79,ROYAL CARIBBEAN CRUISES LTD 7.5% 15Oct2027,2026-08-14,2026-08-13,2027-10-15,1.1691,7.5,103.33,4.5158,4.0004,51.54,1.9
RCL,name_block,fundamentals,US780153AW20,ROYAL CARIBBEAN CRUISES LTD 3.7% 15Mar2028,2026-08-14,2026-08-13,2028-03-15,1.5852,3.7,98.566,4.6513,4.0753,57.6,-0.4
REG,name_block,catalogue,US75884RAV50,REGENCY CTRS L P 3.6% 01Feb2027,2026-08-19,2026-08-13,2027-02-01,0.4545,3.6,99.71,4.2527,3.8973,35.54,-0.5
REG,name_block,catalogue,US75884RAX17,REGENCY CTRS L P 4.125% 15Mar2028,2026-08-17,2026-08-13,2028-03-15,1.577,4.125,99.539,4.4293,4.0739,35.54,-0.0
REGN,cusip6,fundamentals,US75886FAE79,REGENERON PHARMACEUTICALS INC 1.75% 15Sep2030,2026-08-14,2026-08-13,2030-09-15,4.0876,1.75,88.179,4.9893,4.2653,72.4,-0.8
REGN,cusip6,fundamentals,US75886FAF45,REGENERON PHARMACEUTICALS INC 2.8% 15Sep2050,2026-08-12,2026-08-12,2050-09-15,24.0931,2.8,57.945,6.178,5.24,93.8,-0.0
RF,cusip6,catalogue,US7591EPAT77,RF 1.8 12-AUG-28,2026-08-14,2026-08-13,2028-08-12,1.9959,1.8,94.782,4.5783,4.1493,42.9,-1.3
RF,cusip6,fundamentals,US7591EPAE09,REGIONS FINL CORP NEW 7.375% 10Dec2037,2026-08-13,2026-08-13,2037-12-10,11.3265,7.375,112.881,5.8054,4.7056,109.98,0.0
RJF,cusip6,fundamentals,US754730AF69,RAYMOND JAMES FINL INC 4.95% 15Jul2046,2026-08-14,2026-08-13,2046-07-15,19.9179,4.95,86.7072,6.1129,5.1953,91.76,-0.0
RJF,cusip6,fundamentals,US754730AH26,RAYMOND JAMES FINL INC 3.75% 01Apr2051,2026-08-14,2026-08-13,2051-04-01,24.6297,3.75,69.2498,6.2017,5.2046,99.71,-0.0
ROK,name_block,catalogue,US773903AL39,ROK 1.75 15-AUG-31,2026-08-14,2026-08-13,2031-08-15,5.0021,1.75,86.138,4.9137,4.3202,59.35,-0.5
ROK,name_block,catalogue,US773903AM12,ROK 2.8 15-AUG-61,2026-08-12,2026-08-12,2061-08-15,35.0089,2.8,53.5662,5.9818,5.24,74.18,-0.0
ROP,name_block,fundamentals,US776743AD85,ROPER TECHNOLOGIES INC 3.8% 15Dec2026,2026-08-14,2026-08-13,2026-12-15,0.3368,3.8,99.794,4.4087,3.8816,52.71,0.1
ROP,name_block,fundamentals,US776743AF34,ROPER TECHNOLOGIES INC 4.2% 15Sep2028,2026-08-14,2026-08-13,2028-09-15,2.089,4.2,99.114,4.6507,4.1544,49.63,-0.3
ROP,name_block,fundamentals,US776743AL02,ROPER TECHNOLOGIES INC 1.75% 15Feb2031,2026-08-14,2026-08-13,2031-02-15,4.5065,1.75,86.658,5.1101,4.2904,81.97,-0.9
ROST,cusip6,catalogue,US778296AC75,ROST 4.7 15-APR-27,2026-08-14,2026-08-13,2027-04-15,0.668,4.7,100.017,4.6644,3.9257,73.87,0.0
ROST,cusip6,catalogue,US778296AD58,ROST 4.8 15-APR-30,2026-08-14,2026-08-13,2030-04-15,3.6687,4.8,99.482,4.9545,4.2401,71.44,-0.0
ROST,cusip6,catalogue,US778296AE32,ROST 5.45 15-APR-50,2026-08-12,2026-08-12,2050-04-15,23.6742,5.45,88.283,6.4185,5.24,117.85,-0.0
RSG,cusip6,fundamentals,US760759AS91,REPUBLIC SVCS INC 3.375% 15Nov2027,2026-08-14,2026-08-13,2027-11-15,1.2539,3.375,98.7991,4.3754,4.0157,35.97,-1.0
RSG,cusip6,fundamentals,US760759AT74,REPUBLIC SVCS INC 3.95% 15May2028,2026-08-14,2026-08-13,2028-05-15,1.7522,3.95,99.84,4.043,4.1054,1.0,-0.0
RSG,cusip6,fundamentals,US760759AZ35,REPUBLIC SVCS INC 1.75% 15Feb2032,2026-08-14,2026-08-13,2032-02-15,5.5058,1.75,84.915,4.9164,4.3579,55.85,-0.6
RSG,cusip6,catalogue,US760759BA74,RSG 2.375 15-MAR-33,2026-08-14,2026-08-13,2033-03-15,6.5845,2.375,85.6448,4.96,4.4388,52.12,-0.3
RTX,cusip6,fundamentals,US75513ECH27,RTX CORP 3.5% 15Mar2027,2026-08-14,2026-08-13,2027-03-15,0.5832,3.5,99.587,4.2268,3.9144,31.24,-0.7
RTX,cusip6,catalogue,US75513EBZ34,RTX 7 01-NOV-28,2026-08-14,2026-08-13,2028-11-01,2.2177,7.0,105.293,4.4494,4.1609,28.85,1.3
RTX,cusip6,fundamentals,US75513EAD31,RTX CORP 2.25% 01Jul2030,2026-08-14,2026-08-13,2030-07-01,3.8795,2.25,91.13,4.786,4.2528,53.32,-0.5
RTX,cusip6,fundamentals,US75513ECM12,RTX CORP 1.9% 01Sep2031,2026-08-14,2026-08-13,2031-09-01,5.0486,1.9,87.021,4.8328,4.3236,50.92,-0.5
RTX,cusip6,catalogue,US75513ECN94,RTX 2.375 15-MAR-32,2026-08-14,2026-08-13,2032-03-15,5.5852,2.375,87.8169,4.8972,4.3639,53.33,-0.3
RTX,cusip6,catalogue,US75513ECR09,RTX 5.15 27-FEB-33,2026-08-14,2026-08-13,2033-02-27,6.5407,5.15,100.42,5.0718,4.4356,63.62,0.2
RTX,cusip6,fundamentals,US75513ECK55,RTX CORP 4.35% 15Apr2047,2026-08-12,2026-08-12,2047-04-15,20.6735,4.35,80.6935,5.9903,5.24,75.03,-0.0
RTX,cusip6,fundamentals,US75513EAC57,RTX CORP 3.125% 01Jul2050,2026-08-07,2026-08-07,2050-07-01,23.8987,3.125,64.147,5.9573,5.1961,76.12,-0.0
RTX,cusip6,fundamentals,US75513ECL39,RTX CORP 2.82% 01Sep2051,2026-08-11,2026-08-11,2051-09-01,25.0568,2.82,59.089,5.9957,5.2449,75.08,-0.0
RTX,cusip6,catalogue,US75513ECP43,RTX 3.03 15-MAR-52,2026-08-14,2026-08-13,2052-03-15,25.5852,3.03,61.037,6.0403,5.2056,83.47,-0.1
RTX,cusip6,catalogue,US75513ECS81,RTX 5.375 27-FEB-53,2026-08-14,2026-08-13,2053-02-27,26.5407,5.375,91.114,6.0518,5.2065,84.53,-0.0
RVTY,cusip6,catalogue,US714046AM14,PKI 1.9 15-SEP-28,2026-08-19,2026-08-13,2028-09-15,2.0753,1.9,94.432,4.7563,4.1538,60.25,-0.8
RVTY,cusip6,catalogue,US714046AH29,PKI 2.55 15-MAR-31,2026-08-17,2026-08-13,2031-03-15,4.5749,2.55,89.813,5.0725,4.2945,77.8,0.0
