date,market_total,10_total,10_ratio,10_firms,15_total,15_ratio,15_firms,20_total,20_ratio,20_firms,25_total,25_ratio,25_firms,30_total,30_ratio,30_firms,35_total,35_ratio,35_firms,40_total,40_ratio,40_firms,45_total,45_ratio,45_firms,50_total,50_ratio,50_firms,55_total,55_ratio,55_firms
2002-10-31,15.6112,19.3437,1.2391,145,15.7097,1.0063,349,16.8251,1.0778,578,17.6603,1.1313,583,11.876,0.7607,175,16.9092,1.0832,566,16.2523,1.0411,1011,28.3131,1.8136,1413,19.4787,1.2477,237,16.8883,1.0818,115
2002-11-29,16.2756,19.9798,1.2276,141,16.1033,0.9894,348,17.3653,1.067,572,17.9555,1.1032,578,12.0246,0.7388,173,17.6253,1.0829,561,16.9972,1.0443,1005,28.792,1.769,1390,20.6839,1.2709,236,17.2131,1.0576,115
2002-12-31,16.3231,20.1467,1.2342,140,15.7176,0.9629,344,16.4972,1.0107,569,17.4311,1.0679,575,12.287,0.7527,173,17.822,1.0918,560,17.2036,1.0539,998,28.3108,1.7344,1378,20.9332,1.2824,232,17.7745,1.0889,115
2003-01-31,16.6943,20.2408,1.2124,139,16.3409,0.9788,341,16.8248,1.0078,568,17.7363,1.0624,571,12.6047,0.755,172,17.992,1.0777,557,17.6176,1.0553,994,28.6377,1.7154,1361,21.4534,1.2851,227,19.3333,1.1581,115
2003-02-28,16.8366,19.8388,1.1783,139,16.606,0.9863,335,17.1028,1.0158,565,17.7731,1.0556,565,12.8092,0.7608,172,17.954,1.0664,553,17.8109,1.0579,982,28.6447,1.7013,1346,21.7604,1.2924,224,19.659,1.1676,114
2003-03-31,16.6931,19.4595,1.1657,139,16.5486,0.9913,332,17.0019,1.0185,560,17.8785,1.071,563,12.7391,0.7631,171,17.937,1.0745,548,17.7577,1.0638,981,27.9565,1.6747,1332,21.8306,1.3078,221,19.6239,1.1756,114
2003-04-30,16.6849,19.607,1.1751,138,16.5635,0.9927,328,16.9292,1.0146,555,17.8401,1.0692,560,12.6025,0.7553,170,17.8609,1.0705,537,17.6479,1.0577,969,27.5631,1.652,1309,21.9597,1.3161,219,19.4644,1.1666,113
2003-05-30,16.5721,19.5045,1.1769,137,16.3113,0.9843,327,16.7734,1.0121,548,17.6702,1.0663,557,12.5769,0.7589,168,17.8063,1.0745,532,17.4991,1.0559,966,26.973,1.6276,1299,21.8166,1.3165,219,19.5008,1.1767,112
2003-06-30,16.8247,19.4502,1.156,136,16.6258,0.9882,324,17.066,1.0143,546,18.2015,1.0818,551,12.8272,0.7624,168,17.9332,1.0659,531,17.6528,1.0492,960,26.5558,1.5784,1287,22.3056,1.3258,217,19.5422,1.1615,112
2003-07-31,16.7268,19.0818,1.1408,144,16.5952,0.9921,326,17.0228,1.0177,550,18.2994,1.094,558,12.917,0.7722,171,17.8744,1.0686,531,17.6717,1.0565,1003,26.0034,1.5546,1270,22.1155,1.3222,216,19.5222,1.1671,112
2003-08-29,16.7363,19.0015,1.1353,143,16.6479,0.9947,323,17.1273,1.0234,547,18.424,1.1008,555,13.0137,0.7776,170,17.8445,1.0662,521,17.8079,1.064,994,25.531,1.5255,1256,22.2117,1.3272,215,19.5773,1.1698,111
2003-09-30,16.651,18.7732,1.1275,142,16.6245,0.9984,319,17.0584,1.0245,545,18.3558,1.1024,551,12.9056,0.7751,169,17.3765,1.0436,517,17.8227,1.0704,987,24.9413,1.4979,1238,22.002,1.3214,214,19.4308,1.1669,111
2003-10-31,15.6076,16.6211,1.0649,142,15.6729,1.0042,318,16.245,1.0408,543,17.5928,1.1272,547,11.7581,0.7534,168,15.5873,0.9987,516,16.8154,1.0774,985,23.5928,1.5116,1225,20.5122,1.3142,213,17.4355,1.1171,110
2003-11-28,15.185,16.0725,1.0584,141,15.5075,1.0212,317,15.977,1.0522,539,17.3872,1.145,543,11.6571,0.7677,167,14.9032,0.9814,515,16.4399,1.0826,981,22.9935,1.5142,1212,19.8034,1.3041,211,17.128,1.128,110
2003-12-31,14.3769,15.1106,1.051,141,14.1899,0.987,316,14.7176,1.0237,535,16.0281,1.1149,538,10.9683,0.7629,167,14.2316,0.9899,514,15.327,1.0661,970,22.2829,1.5499,1200,18.9741,1.3198,210,16.3468,1.137,110
2004-01-30,13.7877,14.3891,1.0436,140,13.4037,0.9722,312,13.9726,1.0134,531,15.2699,1.1075,533,10.466,0.7591,167,14.1566,1.0268,513,14.5699,1.0567,964,21.1442,1.5336,1189,18.4475,1.338,207,14.5412,1.0547,110
2004-02-27,13.4544,13.7199,1.0197,138,13.0975,0.9735,311,13.6483,1.0144,530,14.8896,1.1067,530,10.213,0.7591,164,14.1254,1.0499,510,14.1987,1.0553,954,20.5395,1.5266,1179,17.9591,1.3348,207,13.8969,1.0329,110
2004-03-31,13.1663,13.597,1.0327,136,12.8953,0.9794,311,13.3872,1.0168,530,14.4059,1.0941,528,10.0648,0.7644,163,14.0182,1.0647,507,13.9197,1.0572,947,19.8381,1.5067,1169,17.3407,1.317,207,13.5672,1.0304,110
2004-04-30,12.7236,12.8164,1.0073,136,12.3612,0.9715,308,13.0073,1.0223,528,14.1641,1.1132,527,9.7244,0.7643,161,13.7482,1.0805,507,13.3951,1.0528,943,19.1719,1.5068,1157,16.7184,1.314,206,12.9072,1.0144,110
2004-05-28,12.4152,12.7317,1.0255,136,12.1426,0.978,306,12.7729,1.0288,524,13.8634,1.1166,523,9.4027,0.7574,160,13.4942,1.0869,505,13.0136,1.0482,931,18.7667,1.5116,1150,16.1966,1.3046,205,12.4294,1.0011,110
2004-06-30,12.0688,12.8392,1.0638,134,12.0571,0.999,304,12.4595,1.0324,523,13.3417,1.1055,517,9.1118,0.755,159,13.2688,1.0994,503,12.5007,1.0358,920,18.4447,1.5283,1146,15.5375,1.2874,204,12.2293,1.0133,110
2004-07-30,11.9568,12.9338,1.0817,143,12.1657,1.0175,307,12.4367,1.0401,540,13.174,1.1018,540,8.8119,0.737,161,13.1203,1.0973,555,12.3706,1.0346,983,18.2615,1.5273,1178,14.9221,1.248,224,12.2865,1.0276,111
2004-08-31,11.7523,13.1751,1.1211,139,12.414,1.0563,305,12.3566,1.0514,540,13.0485,1.1103,535,8.8552,0.7535,160,12.7192,1.0823,553,12.3068,1.0472,964,17.7345,1.509,1170,14.6529,1.2468,223,12.1777,1.0362,111
2004-09-30,11.4209,13.328,1.167,139,12.3741,1.0835,305,12.2092,1.069,537,12.7239,1.1141,528,8.6079,0.7537,160,11.952,1.0465,549,11.8848,1.0406,959,17.2651,1.5117,1162,14.1275,1.237,220,12.0993,1.0594,111
2004-10-29,10.6849,12.1999,1.1418,138,11.9345,1.1169,303,11.7772,1.1022,533,12.178,1.1397,528,8.0204,0.7506,158,10.8744,1.0177,549,11.0084,1.0303,951,16.5206,1.5462,1160,12.7208,1.1905,219,10.6948,1.0009,111
2004-11-30,10.4206,12.1024,1.1614,138,11.9029,1.1422,301,11.6537,1.1183,531,12.0086,1.1524,523,7.9635,0.7642,157,10.5978,1.017,549,10.6866,1.0255,943,16.3393,1.568,1151,12.1263,1.1637,218,10.4131,0.9993,111
2004-12-31,9.8306,11.8313,1.2035,138,11.3063,1.1501,300,11.1011,1.1292,528,11.2158,1.1409,516,7.8623,0.7998,157,10.2038,1.038,548,9.9959,1.0168,936,15.6283,1.5898,1142,11.4915,1.1689,216,9.8213,0.9991,111
2005-01-31,9.5413,11.7466,1.2311,138,11.0317,1.1562,297,10.7173,1.1233,525,10.7903,1.1309,511,7.7219,0.8093,156,10.2133,1.0704,545,9.8674,1.0342,930,15.0954,1.5821,1135,11.1732,1.171,214,9.0092,0.9442,109
2005-02-28,9.384,11.9262,1.2709,138,10.9017,1.1617,292,10.5455,1.1238,524,10.7615,1.1468,510,7.6602,0.8163,155,9.9666,1.0621,542,9.7315,1.037,914,14.7746,1.5744,1129,10.8828,1.1597,214,8.7273,0.93,109
2005-03-31,9.201,12.3492,1.3422,138,10.7797,1.1716,290,10.453,1.1361,522,10.3251,1.1222,508,7.6565,0.8321,154,10.0944,1.0971,541,9.5554,1.0385,904,14.2439,1.5481,1122,10.3834,1.1285,213,8.7842,0.9547,109
2005-04-29,8.955,12.1814,1.3603,137,10.6925,1.194,287,10.3708,1.1581,517,10.1125,1.1293,503,7.5108,0.8387,153,10.0208,1.119,540,9.2446,1.0323,897,13.759,1.5365,1120,9.72,1.0854,212,8.4981,0.949,109
2005-05-31,8.928,12.532,1.4037,137,10.7585,1.205,286,10.4142,1.1665,514,10.0211,1.1224,497,7.495,0.8395,153,10.1151,1.133,538,9.2188,1.0326,895,13.6054,1.5239,1113,9.3022,1.0419,208,8.5431,0.9569,109
2005-06-30,8.3627,12.7891,1.5293,136,10.1808,1.2174,284,9.9155,1.1857,510,9.4319,1.1279,494,7.0973,0.8487,153,9.7083,1.1609,535,8.8093,1.0534,888,12.9357,1.5468,1102,8.4076,1.0054,207,8.6964,1.0399,109
2005-07-29,8.4846,13.766,1.6225,151,10.6116,1.2507,298,10.367,1.2219,527,9.5862,1.1298,521,7.1279,0.8401,155,9.5867,1.1299,578,8.8285,1.0405,962,12.8996,1.5204,1149,8.426,0.9931,231,8.8556,1.0437,113
2005-08-31,8.288,14.1902,1.7121,150,10.5252,1.2699,297,10.1621,1.2261,525,9.378,1.1315,516,6.9483,0.8384,154,9.3299,1.1257,571,8.5522,1.0319,958,12.693,1.5315,1140,7.9671,0.9613,230,8.5343,1.0297,113
2005-09-30,8.1586,14.506,1.778,148,10.5343,1.2912,296,9.9783,1.223,518,9.3786,1.1495,511,6.8998,0.8457,153,9.1459,1.121,568,8.4364,1.0341,954,12.2646,1.5033,1129,7.7764,0.9532,224,8.5933,1.0533,113
2005-10-31,7.9526,14.5257,1.8265,148,10.4143,1.3095,294,9.8666,1.2407,515,9.2013,1.157,505,6.7552,0.8494,153,8.9558,1.1261,564,8.3298,1.0474,952,11.687,1.4696,1119,7.4721,0.9396,224,8.6375,1.0861,113
2005-11-30,7.8501,14.8588,1.8928,147,10.3091,1.3132,290,9.755,1.2427,512,9.2395,1.177,498,6.6396,0.8458,150,8.7764,1.118,560,8.2303,1.0484,950,11.2213,1.4294,1110,7.3689,0.9387,222,8.8566,1.1282,113
2005-12-30,7.7448,15.4493,1.9948,147,10.3831,1.3406,290,9.6754,1.2493,510,9.3666,1.2094,493,6.6131,0.8539,150,8.4674,1.0933,554,8.1393,1.0509,948,10.7344,1.386,1101,7.2666,0.9383,218,9.4102,1.215,112
2006-01-31,7.854,16.7563,2.1335,145,10.4062,1.325,289,9.8777,1.2577,504,9.5825,1.2201,490,6.6497,0.8467,149,8.3943,1.0688,553,7.9833,1.0165,937,10.5822,1.3474,1095,7.3867,0.9405,217,10.3097,1.3127,112
2006-02-28,7.8143,17.0872,2.1866,144,10.3793,1.3282,288,9.8572,1.2614,504,9.5723,1.225,487,6.55,0.8382,147,8.3105,1.0635,547,8.0268,1.0272,927,10.384,1.3288,1084,7.3639,0.9424,215,10.2531,1.3121,112
2006-03-31,7.748,17.2456,2.2258,144,10.2721,1.3258,288,9.798,1.2646,501,9.5007,1.2262,480,6.5234,0.8419,147,8.1865,1.0566,544,8.0037,1.033,922,10.1812,1.314,1072,7.2622,0.9373,212,10.2702,1.3255,112
2006-04-28,7.7796,17.3714,2.2329,144,10.3567,1.3313,288,9.8423,1.2651,497,9.4912,1.22,477,6.5515,0.8421,146,8.0489,1.0346,541,8.0669,1.0369,915,10.2688,1.32,1067,7.2366,0.9302,210,10.2762,1.3209,112
2006-05-31,7.7281,17.5048,2.2651,143,10.3895,1.3444,286,9.7605,1.263,495,9.3783,1.2135,476,6.4677,0.8369,145,7.947,1.0283,535,8.0089,1.0363,909,10.2007,1.3199,1060,7.1303,0.9226,210,10.2282,1.3235,111
2006-06-30,7.564,17.4053,2.3011,142,10.3126,1.3634,285,9.6738,1.2789,493,9.2461,1.2224,474,6.3667,0.8417,143,7.6883,1.0164,531,7.8196,1.0338,904,10.0253,1.3254,1052,6.8552,0.9063,207,10.1193,1.3378,110
2006-07-31,7.1994,16.9977,2.361,167,9.804,1.3618,293,9.2039,1.2784,525,8.8687,1.2319,505,6.2017,0.8614,152,7.5626,1.0504,576,7.5479,1.0484,960,9.5335,1.3242,1093,6.5927,0.9157,224,10.0813,1.4003,113
2006-08-31,7.5391,17.2486,2.2879,165,10.4396,1.3847,292,9.7255,1.29,523,8.9711,1.1899,501,6.4135,0.8507,152,7.8652,1.0433,573,7.8124,1.0363,952,9.808,1.301,1086,6.8565,0.9095,218,10.1892,1.3515,113
2006-09-29,7.7437,17.6415,2.2782,164,10.7906,1.3935,292,9.9789,1.2887,520,9.03,1.1661,498,6.4763,0.8363,152,7.9876,1.0315,572,8.0996,1.046,947,9.9924,1.2904,1079,6.9556,0.8982,217,10.2374,1.322,112
2006-10-31,7.8358,17.7432,2.2644,164,11.272,1.4385,290,10.5809,1.3503,516,9.2761,1.1838,495,6.4406,0.8219,151,7.874,1.0049,572,8.1935,1.0457,944,10.1226,1.2918,1075,7.3009,0.9317,216,10.0816,1.2866,112
2006-11-30,7.7978,17.6126,2.2587,163,11.2609,1.4441,288,10.7286,1.3759,515,9.2539,1.1867,491,6.3595,0.8156,150,7.7719,0.9967,571,8.1449,1.0445,936,10.1277,1.2988,1064,7.2658,0.9318,215,10.0232,1.2854,112
2006-12-29,7.7025,17.7261,2.3013,163,11.24,1.4593,288,10.6861,1.3874,510,9.2459,1.2004,483,6.1261,0.7953,150,7.653,0.9936,564,8.095,1.051,929,10.1275,1.3148,1059,7.2057,0.9355,213,9.6641,1.2547,112
2007-01-31,7.4852,16.9992,2.271,162,11.1408,1.4884,286,10.5711,1.4123,507,9.0703,1.2118,482,5.9638,0.7967,148,7.1941,0.9611,559,7.8339,1.0466,920,10.0017,1.3362,1049,7.0163,0.9374,211,8.8528,1.1827,112
2007-02-28,7.5223,16.8956,2.2461,161,11.1636,1.4841,283,10.6154,1.4112,506,9.0144,1.1984,479,5.9751,0.7943,146,7.4339,0.9883,553,7.8146,1.0389,913,10.0995,1.3426,1035,7.0232,0.9336,206,8.7849,1.1678,112
2007-03-30,7.4469,16.8954,2.2688,161,11.1257,1.494,282,10.4516,1.4035,502,8.9959,1.208,477,5.8917,0.7912,146,7.2085,0.968,551,7.797,1.047,903,10.037,1.3478,1027,7.0527,0.9471,206,8.6252,1.1582,111
2007-04-30,7.3696,16.9692,2.3026,160,11.0772,1.5031,279,10.4472,1.4176,501,9.0118,1.2228,475,5.7962,0.7865,146,7.0918,0.9623,549,7.7249,1.0482,898,9.8533,1.337,1019,7.0906,0.9621,202,8.6228,1.1701,111
2007-05-31,7.8456,16.7903,2.1401,160,11.4684,1.4618,274,10.6958,1.3633,497,9.4276,1.2016,475,6.3429,0.8085,143,7.2222,0.9205,543,8.2646,1.0534,890,10.2466,1.306,1006,7.9847,1.0177,201,8.831,1.1256,110
2007-06-29,8.0393,16.7585,2.0846,160,11.6222,1.4457,272,10.8396,1.3483,494,9.625,1.1972,471,6.5136,0.8102,142,7.2907,0.9069,542,8.6136,1.0714,886,10.3778,1.2909,995,8.1467,1.0133,199,8.8068,1.0955,109
2007-07-31,7.9354,16.3147,2.0559,175,11.3692,1.4327,293,10.6702,1.3446,513,9.5531,1.2039,488,6.3719,0.803,145,7.27,0.9162,585,8.4805,1.0687,937,10.1786,1.2827,1045,8.0546,1.015,216,8.5811,1.0814,110
2007-08-31,7.8281,15.8385,2.0233,174,10.9631,1.4005,292,10.413,1.3302,511,9.3918,1.1997,487,6.2915,0.8037,144,7.3107,0.9339,579,8.2957,1.0597,929,10.0784,1.2875,1035,8.0439,1.0276,215,9.1475,1.1685,109
2007-09-28,7.8152,15.625,1.9993,174,10.7098,1.3704,291,10.2688,1.314,506,9.2687,1.186,481,6.3168,0.8083,142,7.4105,0.9482,573,8.3237,1.0651,922,9.9243,1.2699,1023,8.1117,1.0379,213,9.5241,1.2187,108
2007-10-31,8.5907,16.3344,1.9014,174,11.1117,1.2935,289,10.4158,1.2124,504,9.7552,1.1356,478,6.7653,0.7875,142,7.7984,0.9078,570,9.6351,1.1216,916,10.1129,1.1772,1010,8.6479,1.0067,212,10.8928,1.268,108
2007-11-30,9.3454,16.6733,1.7841,174,12.1715,1.3024,288,11.1765,1.1959,498,10.5173,1.1254,471,7.1506,0.7651,142,8.0746,0.864,565,10.8156,1.1573,909,10.5382,1.1276,998,9.4486,1.0111,211,11.5519,1.2361,107
2007-12-31,9.4938,16.2138,1.7078,173,12.3927,1.3053,285,11.3335,1.1938,493,10.6201,1.1186,464,7.2028,0.7587,141,8.2119,0.865,557,11.0211,1.1609,905,10.5928,1.1158,990,9.5754,1.0086,206,11.6726,1.2295,106
2008-01-31,9.8641,16.1595,1.6382,173,12.8722,1.305,281,11.6041,1.1764,488,10.8845,1.1035,461,7.4611,0.7564,141,8.2619,0.8376,554,11.8941,1.2058,896,10.9519,1.1103,980,9.9167,1.0053,204,11.6048,1.1765,106
2008-02-29,10.5392,16.6303,1.5779,173,13.8792,1.3169,280,12.0439,1.1428,487,11.436,1.0851,461,7.7822,0.7384,141,8.4866,0.8052,549,13.3734,1.2689,892,11.8557,1.1249,972,10.7707,1.022,202,11.8714,1.1264,105
2008-03-31,10.998,16.6597,1.5148,171,14.54,1.3221,279,12.635,1.1488,484,11.8165,1.0744,459,8.0936,0.7359,140,8.6956,0.7907,545,14.1455,1.2862,882,12.3554,1.1234,969,11.0261,1.0026,200,12.119,1.1019,105
2008-04-30,11.7305,17.2368,1.4694,168,15.6174,1.3313,277,13.4224,1.1442,480,12.8901,1.0989,458,8.8412,0.7537,140,9.3087,0.7935,540,15.5686,1.3272,875,13.2893,1.1329,961,11.9687,1.0203,199,12.9918,1.1075,105
2008-05-30,12.0368,17.6684,1.4679,167,15.9417,1.3244,274,13.7076,1.1388,476,13.3431,1.1085,455,8.8832,0.738,139,9.4194,0.7826,533,16.2756,1.3522,868,13.492,1.1209,955,12.263,1.0188,197,13.3443,1.1086,105
2008-06-30,12.6083,18.5943,1.4748,166,16.9236,1.3423,274,14.2598,1.131,470,13.8746,1.1004,451,9.0218,0.7155,138,9.7334,0.772,524,17.4298,1.3824,864,14.0036,1.1107,946,12.747,1.011,195,13.5895,1.0778,105
2008-07-31,12.7538,18.8096,1.4748,182,17.0978,1.3406,295,14.4152,1.1303,491,14.0989,1.1055,462,9.0847,0.7123,150,9.8272,0.7705,561,17.7578,1.3923,897,14.2769,1.1194,989,12.9973,1.0191,206,13.5646,1.0636,106
2008-08-29,12.7872,18.8482,1.474,182,17.1085,1.3379,293,14.4124,1.1271,490,14.2535,1.1147,456,9.0986,0.7115,150,9.7598,0.7632,555,17.9899,1.4069,888,14.3496,1.1222,981,13.1013,1.0246,204,13.3813,1.0465,105
2008-09-30,13.0997,18.8812,1.4413,180,17.5767,1.3418,291,15.0397,1.1481,487,14.9884,1.1442,453,9.4394,0.7206,149,9.9996,0.7633,550,18.8303,1.4375,884,14.7558,1.1264,970,13.6333,1.0407,203,13.4227,1.0247,105
2008-10-31,13.2126,19.7893,1.4978,180,17.7881,1.3463,289,15.2934,1.1575,486,15.3317,1.1604,449,9.4136,0.7125,148,9.9495,0.753,546,20.8665,1.5793,878,14.8735,1.1257,958,13.9511,1.0559,202,13.0219,0.9856,104
2008-11-28,13.3785,20.1937,1.5094,180,17.846,1.3339,288,15.3787,1.1495,481,15.5715,1.1639,446,9.5063,0.7106,147,10.0938,0.7545,539,21.7308,1.6243,868,15.0091,1.1219,949,14.3748,1.0745,200,13.0182,0.9731,104
2008-12-31,17.1389,24.4742,1.428,177,22.1764,1.2939,286,18.6418,1.0877,479,17.3668,1.0133,443,11.4728,0.6694,146,12.1783,0.7106,537,28.5491,1.6657,861,18.0998,1.0561,938,17.7525,1.0358,197,15.9287,0.9294,104
2009-01-30,21.3863,33.0641,1.546,176,27.3951,1.281,285,22.7333,1.063,476,20.9719,0.9806,442,15.2413,0.7127,145,15.8264,0.74,531,33.0466,1.5452,854,21.2779,0.9949,932,22.8743,1.0696,196,20.7743,0.9714,103
2009-02-27,25.1499,36.9098,1.4676,176,31.7287,1.2616,283,26.7927,1.0653,474,23.6227,0.9393,439,17.4618,0.6943,144,18.5559,0.7378,524,38.4776,1.5299,844,24.4552,0.9724,930,26.6176,1.0584,195,23.3416,0.9281,103
2009-03-31,25.764,37.7184,1.464,176,32.4701,1.2603,283,27.497,1.0673,470,24.2899,0.9428,436,17.8384,0.6924,143,19.0427,0.7391,520,39.6325,1.5383,839,25.1521,0.9763,924,27.281,1.0589,193,24.0345,0.9329,102
2009-04-30,26.3706,38.196,1.4484,175,33.1486,1.257,280,28.2224,1.0702,469,24.4383,0.9267,434,18.0094,0.6829,142,19.0821,0.7236,512,42.0803,1.5957,833,25.9475,0.984,918,27.8045,1.0544,191,23.9418,0.9079,102
2009-05-29,27.0252,38.8349,1.437,174,34.1124,1.2622,277,29.2193,1.0812,464,24.7914,0.9173,431,18.4714,0.6835,142,19.9541,0.7384,509,43.6048,1.6135,828,26.585,0.9837,908,28.3775,1.05,188,24.5434,0.9082,102
2009-06-30,27.719,39.2716,1.4168,172,34.8954,1.2589,277,30.1905,1.0892,461,25.2611,0.9113,430,18.9417,0.6833,141,20.2862,0.7318,500,45.7414,1.6502,824,27.2882,0.9845,903,29.354,1.059,187,25.0349,0.9032,102
2009-07-31,28.188,39.5671,1.4037,174,35.6213,1.2637,275,30.8189,1.0933,464,25.5743,0.9073,429,19.1662,0.6799,144,20.3853,0.7232,506,47.2453,1.6761,834,27.5221,0.9764,904,29.8126,1.0576,188,25.1342,0.8917,103
2009-08-31,28.4186,39.8327,1.4016,174,36.2084,1.2741,273,31.3011,1.1014,462,25.667,0.9032,428,19.3617,0.6813,144,20.4586,0.7199,502,47.8674,1.6844,831,27.7102,0.9751,894,29.913,1.0526,187,25.3154,0.8908,103
2009-09-30,28.5516,39.7975,1.3939,173,36.4203,1.2756,272,31.3875,1.0993,457,25.5893,0.8962,426,19.4901,0.6826,143,20.6244,0.7224,498,48.0194,1.6818,826,27.7665,0.9725,890,30.0665,1.0531,187,25.4785,0.8924,103
2009-10-30,28.6239,39.7117,1.3874,173,36.7674,1.2845,270,31.5243,1.1013,456,25.5224,0.8916,426,19.4419,0.6792,141,20.654,0.7216,493,47.8146,1.6704,819,27.8298,0.9723,889,30.1676,1.0539,186,25.4351,0.8886,103
2009-11-30,28.6095,39.5888,1.3838,172,36.8175,1.2869,269,31.5585,1.1031,455,25.3777,0.887,425,19.3675,0.677,141,20.6324,0.7212,488,47.7232,1.6681,812,27.8462,0.9733,882,30.0719,1.0511,185,25.2899,0.884,102
2009-12-31,27.3832,38.2055,1.3952,169,35.5787,1.2993,267,30.6515,1.1194,449,24.4685,0.8936,424,18.8017,0.6866,141,19.9658,0.7291,483,45.309,1.6546,806,26.6404,0.9729,876,29.0991,1.0627,180,24.3146,0.8879,102
2010-01-29,25.6342,33.7805,1.3178,168,33.4578,1.3052,266,29.0618,1.1337,448,22.7967,0.8893,423,17.0585,0.6655,138,18.4039,0.7179,477,43.8889,1.7121,800,25.18,0.9823,872,26.7543,1.0437,176,21.7817,0.8497,102
2010-02-26,22.8635,30.3043,1.3254,168,30.4252,1.3307,266,26.5026,1.1592,446,20.4335,0.8937,421,15.28,0.6683,138,16.3246,0.714,473,40.4989,1.7713,793,22.6484,0.9906,864,23.9052,1.0456,174,19.7474,0.8637,102
2010-03-31,22.2936,29.2689,1.3129,168,29.781,1.3359,265,25.8957,1.1616,444,19.8163,0.8889,418,14.9618,0.6711,138,15.9966,0.7175,470,39.6287,1.7776,790,21.8822,0.9815,855,23.3943,1.0494,172,19.1155,0.8574,102
2010-04-30,21.4154,28.3674,1.3246,165,28.8255,1.346,265,24.9886,1.1669,442,18.8773,0.8815,415,14.4071,0.6727,134,15.7763,0.7367,465,37.0364,1.7294,786,21.0312,0.9821,852,22.3656,1.0444,171,18.715,0.8739,102
2010-05-28,20.2374,26.8341,1.326,164,27.4381,1.3558,264,23.538,1.1631,439,18.0762,0.8932,414,13.513,0.6677,134,14.5527,0.7191,465,34.6484,1.7121,781,19.9747,0.987,841,21.397,1.0573,171,17.4683,0.8632,102
2010-06-30,19.3852,26.0241,1.3425,163,26.538,1.369,262,22.5695,1.1643,438,17.3695,0.896,414,13.0044,0.6708,134,14.0451,0.7245,463,32.398,1.6713,774,19.0394,0.9822,838,20.1691,1.0404,169,16.8532,0.8694,102
2010-07-30,18.9857,25.476,1.3419,174,25.9055,1.3645,282,22.1923,1.1689,458,17.1051,0.9009,423,12.8179,0.6751,144,13.9771,0.7362,494,30.5459,1.6089,791,18.8621,0.9935,875,19.7829,1.042,173,16.779,0.8838,103
2010-08-31,19.6381,25.8282,1.3152,172,26.0546,1.3267,280,22.7742,1.1597,457,17.8901,0.911,422,13.2664,0.6755,142,14.7441,0.7508,485,30.3901,1.5475,777,19.5335,0.9947,865,20.2519,1.0313,171,17.1781,0.8747,103
2010-09-30,19.5716,25.6072,1.3084,172,25.7697,1.3167,278,22.7262,1.1612,456,17.8455,0.9118,420,13.1529,0.672,142,14.4577,0.7387,482,30.1076,1.5383,776,19.552,0.999,859,20.2184,1.0331,170,17.0961,0.8735,103
2010-10-29,19.6735,25.3644,1.2893,169,25.6859,1.3056,277,22.7602,1.1569,453,18.0379,0.9169,419,13.2012,0.671,141,14.596,0.7419,479,29.8732,1.5184,774,19.6425,0.9984,854,20.2444,1.029,170,17.1439,0.8714,102
2010-11-30,19.6902,25.1979,1.2797,168,25.6321,1.3018,277,22.8481,1.1604,450,18.0163,0.915,417,13.2554,0.6732,141,14.8812,0.7558,474,29.4734,1.4969,769,19.7015,1.0006,844,20.1121,1.0214,168,17.2311,0.8751,102
2010-12-31,18.6688,23.9455,1.2827,167,24.3853,1.3062,276,22.0274,1.1799,446,17.3709,0.9305,415,12.746,0.6827,141,14.4143,0.7721,469,27.5637,1.4765,765,18.734,1.0035,834,19.1679,1.0267,168,16.419,0.8795,102
2011-01-31,17.2714,20.5764,1.1914,164,22.4982,1.3026,273,20.6059,1.1931,443,16.0368,0.9285,413,11.4869,0.6651,141,13.2323,0.7661,462,26.0556,1.5086,759,17.7724,1.029,820,17.5004,1.0133,168,14.5916,0.8448,100
2011-02-28,15.4968,18.4634,1.1914,164,20.5554,1.3264,270,18.8966,1.2194,440,14.6815,0.9474,412,10.367,0.669,141,11.8845,0.7669,459,23.7335,1.5315,752,16.267,1.0497,815,15.5589,1.004,168,13.0886,0.8446,100
2011-03-31,15.1429,17.8822,1.1809,162,20.0084,1.3213,270,18.4736,1.22,437,14.2819,0.9431,411,10.0752,0.6653,141,11.6578,0.7699,455,23.2657,1.5364,751,15.7711,1.0415,808,15.1942,1.0034,168,12.6293,0.834,98
2011-04-29,14.4169,17.1395,1.1889,162,19.0814,1.3235,267,17.7434,1.2307,435,13.9357,0.9666,407,9.5689,0.6637,139,11.3098,0.7845,452,21.407,1.4849,748,14.8805,1.0322,802,14.463,1.0032,166,12.2274,0.8481,98
2011-05-31,13.7395,16.2098,1.1798,161,18.2292,1.3268,266,17.0124,1.2382,429,13.648,0.9933,405,8.919,0.6491,138,10.609,0.7722,448,19.8166,1.4423,742,14.3981,1.0479,793,14.0067,1.0195,164,11.3474,0.8259,98
2011-06-30,13.4985,16.1176,1.194,161,17.9103,1.3268,266,16.6703,1.235,424,13.3473,0.9888,402,8.8299,0.6541,136,10.608,0.7859,446,18.6768,1.3836,737,14.19,1.0512,788,13.506,1.0006,164,11.2259,0.8316,98
2011-07-29,12.7611,15.8738,1.2439,166,17.1354,1.3428,278,15.8536,1.2423,430,12.7195,0.9967,413,8.4897,0.6653,136,10.3081,0.8078,465,16.8929,1.3238,761,13.5913,1.0651,823,12.7174,0.9966,167,10.8844,0.8529,99
