date,n_true,n_scored,n_weighted,count_cov,cap_cov,capw_avg_semidev,eqw_avg_semidev,market_semidev,k,drawdown,market_semidev_lag60,k_lag60_60,implied_avg_corr
2009-03-31,500,366,336,0.732,0.9131901652410601,25.168170974641793,28.178254962527017,28.083921,0.8961772458568656,1,26.168060147099197,0.9617897097898468,0.5545900586332687
2009-04-30,500,366,336,0.732,0.9148336558651952,25.374387742939483,29.212208689696396,28.533019,0.8892990868908573,1,26.7826970650881,0.9474171955600251,0.5583931650757736
2009-05-29,500,366,336,0.732,0.9147313652805578,25.804769081934285,30.175921788861967,28.775251,0.8967695566559709,1,27.44336183024737,0.940291836020357,0.5542636170265294
2009-06-30,500,369,339,0.738,0.9173345738843526,26.167162634759812,31.145840651865914,28.957206,0.9036494278750448,1,28.153845078794543,0.9294347738834757,0.5504842837735329
2009-07-31,500,372,342,0.744,0.9177386750356381,26.43296011635757,31.96754962240579,29.05572,0.9097334403125295,1,28.58117060448197,0.924838260900779,0.5471612111826528
2009-08-31,500,373,343,0.746,0.9180591256046334,26.813091569988057,32.36969374681418,29.000646,0.9245687689159772,1,28.886552624731973,0.9282205432513719,0.5391337196343602
2009-09-30,500,374,344,0.748,0.9176449255871181,26.5939966374734,32.33661981813529,28.02779,0.9488438666578207,1,28.9796326798491,0.9176788723055642,0.5262314032013579
2009-10-30,500,375,345,0.75,0.9241625234203145,25.82933040114301,32.16662733622653,25.842825,0.9994778202902743,1,29.0346925221665,0.8896023397328433,0.5002611580227658
2009-11-30,500,375,345,0.75,0.9292240843936221,25.645239929196215,31.96246247942043,23.921359,1.0720645064185617,1,28.992390291078287,0.8845507276813918,0.4652629329926425
2009-12-31,500,378,348,0.756,0.9235970509720591,24.366572113544226,31.13584343443737,22.49451,1.0832230670303211,1,27.92213147358628,0.8726616066754956,0.46011446821814195
2010-01-29,500,379,349,0.758,0.9236468122363037,23.32291178951032,29.249713510011752,21.748963,1.0723689120033135,1,25.84641833103518,0.902365329338698,0.4651216694121349
2010-02-26,500,380,350,0.76,0.9128298540387106,21.998076300824447,27.929246470252224,20.954346,1.0498097292477868,1,23.92135934743444,0.9195997594168384,0.47571465560379494
2010-03-31,500,384,353,0.768,0.919658131306435,21.28220775888242,26.910564691229972,19.555124,1.0883187321585086,1,22.470245518911035,0.9471284032464728,0.45778372028857306
2010-04-30,500,386,355,0.772,0.9300398645911692,20.391083570618193,25.861819381519766,18.984062,1.07411593844448,1,21.636313450097525,0.942447225015881,0.4643118212150371
2010-05-28,500,386,355,0.772,0.9300398645911692,19.44312334165045,24.89516886208406,19.418324,1.0012771103031575,1,20.598096047481505,0.943928181363526,0.49936185260077076
2010-06-30,500,388,357,0.776,0.9331394323517836,18.535729006590056,23.794661005333317,19.643419,0.9436101223819567,1,19.471516094521814,0.9519407177443653,0.528988556200321
2010-07-30,500,388,357,0.776,0.9313354019999937,18.322517527640056,22.81288778147188,19.627405,0.9335170659412213,1,19.07453595308198,0.9605747459706658,0.5343438523938485
2010-08-31,500,388,357,0.776,0.9292799096703775,18.054009596684903,22.266164380421902,19.583631,0.921892860250732,1,19.643242530311685,0.9190951834365217,0.5405737213116684
2010-09-30,500,389,358,0.778,0.9311831915246859,17.83433324374721,22.005447824021402,18.889438,0.9441431366961374,0,19.5112707677959,0.9140528803066719,0.5287071422936921
2010-10-29,500,389,358,0.778,0.9311831915246859,17.4851875591008,21.40991296599373,17.218682,1.0154776979504472,0,19.6327052336099,0.890615294787155,0.4923210337448367
2010-11-30,500,389,358,0.778,0.9320708940948804,17.472649716044707,21.160327032489654,15.797201,1.106059846680732,0,19.62265233644012,0.8904326192233063,0.4497680217991127
2010-12-31,500,392,360,0.784,0.9321648637464172,16.976276356301728,20.528704012290767,14.935462,1.1366421980318875,0,18.741206453626482,0.9058262283331693,0.43630864820762283
2011-01-31,500,392,360,0.784,0.9319826667208212,16.39201409143125,19.180990176007352,14.295703,1.1466392447738492,0,17.050955773638808,0.9613545603568864,0.4320062066732638
2011-02-28,500,394,361,0.788,0.9338311452776172,15.784351735055749,18.390617549391624,13.667688,1.1548662608522926,0,15.78112082316707,1.0002047327262038,0.4285011396095154
2011-03-31,500,396,361,0.792,0.9350628605217947,15.161170225789478,17.774231953082644,13.232672,1.1457376277285098,0,14.896530851729,1.0177651680578879,0.4323922855626319
2011-04-29,500,399,364,0.798,0.938193209586885,14.79493519654261,17.194984132568166,12.74322,1.1610044554314065,0,14.282092193446335,1.0359081145920348,0.42590683151921455
2011-05-31,500,399,364,0.798,0.9376365105143779,14.662006568476897,16.6818498315395,11.68021,1.2552862121894124,0,13.519263894748292,1.084526989237374,0.38823741956257224
2011-06-30,500,400,364,0.8,0.9405828314001979,14.477096658415421,16.179522328329192,11.183357,1.2945215518395254,0,13.174476614822998,1.098874519396604,0.3737219575837501
2011-07-29,500,401,365,0.802,0.9395532191169631,14.39187653535948,15.545293912425388,10.964459,1.3125934015859313,0,12.575029337656582,1.1444805533981741,0.367255305713907
2011-08-31,500,401,365,0.802,0.939049106088842,13.845808669999757,15.040578684668214,14.252644,0.9714554485469332,0,11.467231537189853,1.2074238341744337,0.5144758881927344
2011-09-30,500,403,366,0.806,0.9417956136688805,13.471696692964644,14.797174619360936,14.994638,0.8984342731691585,0,11.079056056941354,1.2159606940994065,0.5533470420045442
2011-10-31,500,404,367,0.808,0.9426922442792037,13.283772150959752,14.66203063058678,15.578615,0.8526927554830614,0,11.806970827936865,1.1250787644472346,0.5790103194046673
2011-11-30,500,405,367,0.81,0.9437404677215906,13.494145481580254,14.910631399797058,16.205485,0.832690010917924,0,14.300505337256475,0.9436131915160056,0.590537468212344
2011-12-30,500,408,370,0.816,0.9441762153092061,13.704704494733747,15.157690073952462,16.450733,0.833075614000528,0,15.209897481421295,0.9010385843477168,0.5903135524819475
2012-01-31,500,408,370,0.816,0.9437056023302545,14.542710476355907,15.38171254346542,16.377591,0.8879639549159524,0,15.743175191079633,0.9237469760608438,0.5591340178578574
2012-02-29,500,408,370,0.816,0.9437513445405211,14.496981025460213,15.410125067066934,16.229647,0.8932406863476583,0,16.257962258323182,0.8916849968721361,0.5562109810575947
2012-03-30,500,409,371,0.818,0.9438198034496088,14.482983114730219,15.540618718163651,16.135253,0.8975987618372157,0,16.450304667805874,0.8804081995559749,0.553806898811309
2012-04-30,500,409,372,0.818,0.9452476923191617,14.779200344605936,15.606331492598672,16.16618,0.9142048612972227,0,16.340632973243025,0.9044447891832674,0.5447303922353305
2012-05-31,500,408,371,0.816,0.9439849364612167,14.693518684512687,15.180323810993785,15.84349,0.9274167929233198,0,16.17586215710678,0.9083607749499254,0.537604953690299
2012-06-29,500,410,374,0.82,0.9455273420454202,14.740783612751395,15.131261475644092,15.82688,0.9313764691936374,0,16.136999664353816,0.9134773451915833,0.535486093851665
2012-07-31,500,410,375,0.82,0.9453728567381708,14.853868693282067,15.177469224457232,15.748433,0.9431966147541198,0,16.11971205255535,0.9214723342981417,0.5292069713592995
2012-08-31,500,410,375,0.82,0.9455607156746982,15.014074116380069,15.284369136270337,13.706101,1.0954299925544155,0,15.834345698237993,0.9481966860209954,0.454552299981651
2012-09-28,500,410,375,0.82,0.9455607156746982,14.90689472552071,15.358418154878292,13.012378,1.1455934284663964,0,15.864582059479945,0.9396336234784726,0.4324540685357842
2012-10-31,500,410,376,0.82,0.9452578542511687,15.101848618961077,15.364409449260632,12.378827,1.2199741234739832,0,15.653333666075,0.9647688435653078,0.40187484873647933
2012-11-30,500,410,376,0.82,0.9453313186688023,15.036974709860171,15.10487931674955,11.679779,1.2874365781972563,0,13.701381403934219,1.0974787334613172,0.3762945082052312
2012-12-31,500,410,378,0.82,0.9416651201110805,15.029265616723313,14.942576772117027,11.365214,1.3223917839754986,0,12.899578373655508,1.165097430425882,0.36380569463869156
2013-01-31,477,447,406,0.9371069182389937,,15.485003932653623,14.714926030849204,11.372106,1.3616654586805312,0,12.29322783917051,1.2596369428144008,0.3503691182536541
2013-02-28,477,448,408,0.939203354297694,,15.51352929950436,14.65487616521418,11.489937,1.350184017501955,0,11.679778586548373,1.3282383038811476,0.354233476731319
2013-03-28,477,447,408,0.9371069182389937,,15.866855361360079,14.523392215323891,11.345348,1.3985340389171033,0,11.365214027291888,1.396089446556674,0.33830672890571206
2013-04-30,477,447,408,0.9371069182389937,,17.108864889224428,14.358380011953187,11.467613,1.4919290430558154,0,11.35391315438347,1.5068694516673409,0.30999559696229706
2013-05-31,478,448,411,0.9372384937238494,,17.201785366919218,14.366516735570812,11.426846,1.505383494878571,0,11.485418172229338,1.497706492612652,0.30616811176784464
2013-06-28,478,447,411,0.9351464435146444,,17.01976962508258,14.33566735154032,11.371011,1.4967683722302778,0,11.354355145007315,1.4989640017175645,0.3086119180214657
2013-07-31,478,448,413,0.9372384937238494,,17.27676914887953,14.352267095796254,11.167829,1.5470123287954651,0,11.502525994486579,1.501997835706755,0.2947029665499969
2013-08-30,478,448,413,0.9372384937238494,,17.696924014087873,14.347621690804479,10.06591,1.7581047331128405,0,11.291846021389226,1.5672303696460286,0.24444306047013378
2013-09-30,480,450,416,0.9375,,17.668022868095182,14.372822650323174,9.657067,1.8295433663342278,0,11.293124793992941,1.5644937243138575,0.23003159397947306
2013-10-31,480,451,418,0.9395833333333333,,17.399198931509535,14.181794811804993,9.304955,1.8698853386727325,0,11.11648806190362,1.5651704778181577,0.22239662170996208
2013-11-29,480,450,418,0.9375,,17.315245365228524,14.033873483922992,8.601935,2.0129477106288904,0,10.057056494261758,1.7217011135522666,0.19794303591872753
2013-12-31,481,452,421,0.9397089397089398,,17.32352974356194,13.77883553367465,8.391448,2.0644267525177944,0,9.558673051947396,1.8123362572833899,0.19004694441991632
2014-01-31,481,454,423,0.9438669438669439,,16.875465023765628,13.593105724799502,8.584323,1.965846930942094,0,9.22936208378572,1.82845410880701,0.20556868480707233
2014-02-28,481,454,423,0.9438669438669439,,16.799854099997894,13.498510925102515,8.677032,1.9361290934501443,0,8.570517846879028,1.960191251000731,0.21058856725497707
2014-03-31,481,454,422,0.9438669438669439,,16.27963746052214,13.35239605060693,8.674045,1.87682188189272,0,8.358215277427973,1.9477408657427857,0.22111857634599963
2014-04-30,483,457,425,0.9461697722567288,,14.458190884332637,13.256643994398955,8.668235,1.6679509593743869,0,8.592605857333858,1.682631686404242,0.26440614201694285
2014-05-30,483,457,425,0.9461697722567288,,14.464066392602348,13.21189206978323,8.600324,1.6818048241673624,0,8.716836656114358,1.659325161548902,0.2612011225708582
2014-06-30,483,458,426,0.94824016563147,,13.22820593191471,13.222100181101618,7.90492,1.6734142700893506,0,8.68926382831713,1.5223621003203727,0.2631360600293606
2014-07-31,483,459,427,0.9503105590062112,,13.533370762070708,13.111876940971504,7.862377,1.721282350371994,0,8.616315202616928,1.5706680226786949,0.2523460021301497
2014-08-29,484,459,427,0.9483471074380165,,13.521964489705699,12.889101309030673,7.932258,1.7046803684027547,0,8.519349704754113,1.5872061786781615,0.25602063512111356
2014-09-30,484,460,428,0.9504132231404959,,13.303116576102372,12.7102977067921,7.995847,1.6637532679280096,0,7.893626607172548,1.685298436084434,0.2653875033913048
2014-10-31,484,461,429,0.9524793388429752,,12.976347985376437,12.556782541731755,8.385241,1.5475223652339194,0,8.01950934553543,1.6180974952788783,0.2945659529693381
2014-11-28,485,462,430,0.9525773195876288,,12.79152910115857,12.447522354272763,8.199691,1.5600013587290753,0,7.928945768587854,1.61326984374579,0.291239155803915
2014-12-31,486,464,432,0.9547325102880658,,12.581224655159316,12.337157046550596,8.423725,1.4935464601657007,0,8.037596537846134,1.5652968640462208,0.30953225995529376
2015-01-30,486,465,434,0.9567901234567902,,12.986359528117557,12.427439473198687,8.634113,1.5040756969612927,0,8.412744042358032,1.5436532316603768,0.30653749115334517
2015-02-27,486,466,435,0.9588477366255144,,13.165992405984968,12.680462696744348,8.483862,1.551886676844221,0,8.188371635494727,1.6078889664598743,0.29339690395008433
2015-03-31,487,468,439,0.9609856262833676,,13.290908813752102,12.759380856423254,8.693017,1.5289178444896752,0,8.433210736256498,1.5760200034621612,0.299617408775286
2015-04-30,487,468,440,0.9609856262833676,,13.481678307448782,12.868328834640536,8.40101,1.6047687489300433,0,8.69300344723695,1.5508654044919192,0.2796981591132452
2015-05-29,487,468,440,0.9609856262833676,,13.686531550552118,12.99691721488475,8.447884,1.6201135752517575,0,8.46688539451077,1.6164777143936937,0.27587972551795203
2015-06-30,487,468,441,0.9609856262833676,,13.641973685684277,13.041055873255544,8.413288,1.6214794603113882,0,8.674119935494563,1.5727213581473805,0.27554315036641686
2015-07-31,487,468,443,0.9609856262833676,,12.458718257778013,12.890754239672848,8.56715,1.454243039724764,0,8.467895705868042,1.4712885810750398,0.32104554841207356
2015-08-31,488,469,444,0.9610655737704918,,12.38965615341639,12.89572511565792,9.653183,1.2834788435499864,0,8.428358767507216,1.4699962940804872,0.3777408010557289
2015-09-30,490,472,446,0.963265306122449,,12.271190684760702,12.908997025242131,10.330564,1.1878529269806277,0,8.408999912266033,1.4592925214401504,0.4147665904758997
2015-10-30,490,472,447,0.963265306122449,,12.565277844657711,13.073407931884518,10.204295,1.231371480798792,0,8.44690536617486,1.4875599169104738,0.3974127280931648
2015-11-30,491,470,447,0.9572301425661914,,12.85520849030286,13.252793867547592,10.260046,1.252938679836607,0,9.966566874938696,1.289833164379578,0.3891269622118256
2015-12-31,490,471,449,0.9612244897959183,,12.987023389628497,13.466990543529223,10.541462,1.2319945174235318,0,10.410782807784887,1.2474588731134773,0.39717047950581247
2016-01-29,491,472,454,0.9613034623217923,,12.788805911667827,13.758199010597238,11.02367,1.1601223468833726,0,10.192893845518991,1.2546786129132554,0.4262785627041257
2016-02-29,491,471,455,0.9592668024439919,,12.963583410662855,13.992456593200513,11.255948,1.1517096037279895,0,10.257860689927043,1.2637706635451544,0.42984222431939617
2016-03-31,491,472,458,0.9613034623217923,,12.937969214793851,14.143915482257867,11.264021,1.1486101823490786,0,10.540170372060896,1.2274914691216816,0.4311635807551465
2016-04-29,492,472,459,0.959349593495935,,13.629503300805442,14.628898091172708,11.215065,1.2152852703756458,0,11.090068071153969,1.2289828352142147,0.4037274885838851
2016-05-31,493,475,464,0.9634888438133874,,14.022394813130443,15.16338292394298,11.23578,1.2480125824046433,0,11.313874875433772,1.2393980813397343,0.3910014296249552
2016-06-30,492,475,466,0.9654471544715447,,14.061157129752223,15.272654040582696,11.658711,1.206064472286192,0,11.253151901337542,1.2495305540202406,0.4073997630122622
2016-07-29,492,475,466,0.9654471544715447,,14.374345168894767,15.524188288903332,11.619636,1.237073619939107,0,11.205870963633096,1.2827512663267726,0.3952020665186474
2016-08-31,492,476,467,0.967479674796748,,14.379339182786776,15.682558091660788,10.90782,1.318259669006894,0,11.237172306725114,1.2796225589760841,0.3652556341820283
2016-09-30,493,478,470,0.9695740365111561,,14.57257352939026,15.901342684193253,10.667943,1.3660153161101687,0,11.680869897371792,1.247558928181291,0.3489186156042299
2016-10-31,495,480,472,0.9696969696969697,,14.23961047763916,15.929068767391195,10.405463,1.3684744713079235,0,11.58913722374691,1.2287032418997728,0.3481018588645723
2016-11-30,495,481,473,0.9717171717171718,,14.045444567884372,15.880919021747957,10.392845,1.3514532900167733,0,10.721600359554456,1.3100138129442498,0.3538037089011503
2016-12-30,496,482,474,0.9717741935483871,,13.94477719390443,15.900741079523455,10.031557,1.3900910091927337,0,10.60839204426388,1.3145043222120156,0.34102306075726957
2017-01-31,497,482,474,0.9698189134808853,,13.749320490345045,15.823955581433545,9.25124,1.4862137929991057,0,10.376128873525284,1.3250915305636255,0.311639928480386
2017-02-28,497,483,475,0.971830985915493,,14.083091979308584,16.15267587430137,8.842834,1.5925993837844954,0,10.392844719433135,1.3550757621707956,0.28277561709078725
2017-03-31,498,485,479,0.9738955823293173,,14.064148608796405,16.051290264392314,8.684961,1.619368078773918,0,9.991397719447308,1.4076257400325356,0.27606365448792186
2017-04-28,498,486,480,0.9759036144578314,,13.264397218283358,15.68927331920993,8.580806,1.5458218281922884,0,9.238663065865442,1.4357485627213749,0.2950230968472291
2017-05-31,498,486,480,0.9759036144578314,,13.036087597775404,15.34091734709114,8.52214,1.5296730161409462,0,8.816038352538682,1.4786786395979674,0.29941020354908693
2017-06-30,498,486,480,0.9759036144578314,,13.003488456463304,15.149569282699586,7.831946,1.6603138551342544,0,8.642496813729888,1.5045985826463173,0.2661951748482969
2017-07-31,499,489,484,0.9799599198396793,,12.509074353716265,14.943876266361032,7.742592,1.6156184329119065,0,8.516720713200167,1.4687665329131085,0.2769912057918512
2017-08-31,499,488,483,0.9779559118236473,,12.493397576675505,14.893585750819673,7.502793,1.6651662356505779,0,8.526101438760039,1.4653118622164125,0.2650566354536398
2017-09-29,500,489,484,0.978,,12.856516344429734,14.904450142331818,6.806744,1.8887909321152276,0,7.802147910752575,1.6478175614578456,0.2189366551522077
2017-10-31,500,490,485,0.98,,12.947424162449536,14.947288758046998,6.641868,1.9493648718176178,0,7.733752250781384,1.6741451940280847,0.20833231756239542
2017-11-30,500,491,486,0.982,,12.917059678136196,14.94519743792744,6.507511,1.9849462687248929,0,7.409677106704841,1.7432689025609303,0.20242867078229387
2017-12-29,500,491,486,0.982,,12.876913967590955,14.954241509758969,6.225563,2.0683934878806873,0,6.756061468367589,1.905979397594542,0.18945667464523216
2018-01-31,500,492,486,0.984,,12.954739341767947,14.872697421338707,5.930011,2.184606291922215,0,6.620604050697995,1.9567307216328937,0.17323502716930225
2018-02-28,500,492,486,0.984,,12.799898079705908,14.601089650839949,7.868696,1.626686058237084,0,6.507511222875595,1.9669421444424,0.2742650871391657
2018-03-29,501,493,487,0.9840319361277445,,12.79149852760427,14.580167995098291,8.57539,1.4916521030068917,0,6.232536598212484,2.0523743946041044,0.310075019895888
2018-04-30,501,494,488,0.9860279441117764,,12.509610961989404,14.459377018159195,9.093962,1.3755952534208307,0,5.931135875650224,2.1091425359763805,0.34575010695723285
2018-05-31,502,495,489,0.9860557768924303,,12.622345648265616,14.554376142743596,9.092925,1.388150199002589,0,7.959436083564169,1.5858341615846527,0.3416512924307437
2018-06-29,501,496,490,0.9900199600798403,,12.871757277177593,14.626262086351728,8.938685,1.4400056917966786,0,8.819404565384279,1.4594814402435508,0.32534964430513674
2018-07-31,502,497,491,0.9900398406374502,,12.757593312347693,14.796396496846825,8.964707,1.4230909400996252,0,9.099715125881115,1.4019772197113027,0.3305579878825453
2018-08-31,502,497,491,0.9900398406374502,,12.949927719520792,15.02648879575756,8.95454,1.446185702394628,0,9.131523918627767,1.4181562502512541,0.32347248114159205
2018-09-28,502,497,492,0.9900398406374502,,12.723955649454506,14.986307268172482,8.801583,1.445643999432205,0,8.911834003473313,1.4277594987177107,0.3236364754317044
2018-10-31,502,497,492,0.9900398406374502,,12.675654265997508,15.11908934475145,9.868763,1.2844217928830097,0,8.988702191620234,1.4101762407719387,0.37739561176339265
2018-11-30,503,499,495,0.9920477137176938,,12.7534844460568,15.160697695816424,10.290824,1.2393064390234252,0,8.932768187626706,1.4277191770992546,0.39434035625651315
2018-12-31,503,499,495,0.9920477137176938,,12.751755683480296,15.208233290302568,11.415611,1.11704539367015,1,8.77842049057467,1.452625298272254,0.44488133541058816
2019-01-31,504,500,496,0.9920634920634921,,13.527624962709812,15.584311259194529,11.73256,1.1529985751370384,1,9.88931633913036,1.367902946858245,0.42929404434565227
2019-02-28,503,499,495,0.9920477137176938,,13.850729598884229,15.701840906361003,11.105537,1.2471913423803125,1,10.293664979191643,1.345558615603198,0.391314960958582
2019-03-29,503,497,495,0.9880715705765407,,14.192093348642155,16.0151951476102,10.909382,1.3009071777523378,1,11.42689714715604,1.2419901190914564,0.37142142627087715
2019-04-30,504,498,496,0.9880952380952381,,14.507971257977092,16.11744588067181,10.654269,1.3617049896128108,1,11.744052152615474,1.2353462901428,0.35035590289249235
2019-05-31,504,499,497,0.9900793650793651,,14.211305715134884,16.132418823634563,10.870749,1.307297750608986,1,11.051279464961521,1.285942117398473,0.3691361692285024
2019-06-28,504,498,496,0.9880952380952381,,14.331242936539159,16.08675232677359,10.968638,1.3065654037027348,1,10.840829072738963,1.3219692737871325,0.36939719289750933
2019-07-31,505,500,498,0.9900990099009901,,14.79121328107261,16.108290900478735,10.948845,1.3509382296555124,1,10.66527959673559,1.3868565888886661,0.3539780280450275
2019-08-30,505,500,498,0.9900990099009901,,15.23026798452392,16.092851812255088,11.762164,1.2948525445253032,1,10.915619785194185,1.3952728552511577,0.3736022914272702
2019-09-30,505,500,499,0.9900990099009901,,15.137514007093191,16.10608515822336,11.801239,1.2827054860166116,1,10.986534364685557,1.3778242987843636,0.3780241891864693
2019-10-31,505,500,499,0.9900990099009901,,15.201404147074749,16.143319764515358,11.536222,1.3177107849584333,1,11.234019138603575,1.3531581137188924,0.3654487618810779
2019-11-29,505,500,499,0.9900990099009901,,15.169510307968787,16.254100883669064,11.292446,1.3433325523955384,1,11.773772958072119,1.2884153925839503,0.3565644146219406
2019-12-31,505,501,500,0.9920792079207921,,15.17098156326392,16.30629997010605,10.420927,1.45581881182585,0,11.896969075004662,1.2751971924629026,0.3205736048782489
2020-01-31,505,501,500,0.9920792079207921,,14.705323704217372,16.160735262395022,10.19941,1.4417817995567754,0,11.515639768322785,1.2769871236046102,0.3248087538405701
2020-02-28,505,501,500,0.9920792079207921,,14.310500459896513,16.019987034269466,11.214025,1.2761252502911768,0,11.251066815380288,1.271923871284273,0.38044574976350143
2020-03-31,504,500,499,0.9920634920634921,,14.008723635852771,15.681659399001767,20.906572,0.670063156975365,1,10.430306948843349,1.343078751618738,0.6901384433647877
2020-04-30,504,498,497,0.9880952380952381,,13.641533911988196,15.549863470757842,21.704644,0.6285076093387294,1,10.287744510473598,1.325998511928462,0.7168346682825002
2020-05-29,505,499,498,0.9881188118811881,,13.905280976194454,15.942127814874505,21.978061,0.6326891610772422,1,11.497999549064078,1.2093652393060257,0.7141349427782056
2020-06-30,505,499,498,0.9881188118811881,,15.703610659810252,20.83683303034413,22.712905,0.6913959557269426,1,21.18672170787938,0.741200591404854,0.6765770007694646
2020-07-31,505,499,498,0.9881188118811881,,16.16064435007005,21.733631237988472,22.828568,0.7079131879875273,1,21.810224264195416,0.7409664455674602,0.6661599047371121
2020-08-31,505,499,498,0.9881188118811881,,16.231052491980755,22.239607200460384,22.680252,0.7156469201480105,1,21.971843458877856,0.7387205594450246,0.6613098302925582
2020-09-30,505,499,498,0.9881188118811881,,16.677797626337135,22.475352706832393,23.103609,0.7218698007890082,1,22.760828056573633,0.7327412511040152,0.6574206978992763
2020-10-30,505,498,497,0.9861386138613861,,16.87569975031261,22.62199070553064,23.21015,0.7270827526023145,1,22.79981199346859,0.7401683731053113,0.6541722689061589
2020-11-30,505,498,497,0.9861386138613861,,17.12845351846435,22.79499436728236,23.326942,0.7342777085168022,1,22.704555449870313,0.7544060290580227,0.6497034496199059
2020-12-31,505,498,497,0.9861386138613861,,17.985199734466413,23.029925788557996,23.12067,0.7778840204226959,1,23.11780562709764,0.7779804028365469,0.6230127648028422
2021-01-29,505,498,497,0.9861386138613861,,17.977931133822782,23.071365939900165,23.167081,0.7760119254481297,1,23.205427742789222,0.7747295733175694,0.6241439442799561
2021-02-26,505,497,496,0.9841584158415841,,18.071234497322703,23.701144000838237,23.130183,0.7812836801733347,1,23.32694219019264,0.7746936718058316,0.6209621204971131
2021-03-31,505,500,499,0.9900990099009901,,17.944668305846754,23.88181572379878,17.874548,1.0039229135106942,1,23.121295753123974,0.7761099765968872,0.49804239052776833
2021-04-30,505,501,500,0.9920792079207921,,17.84897820511378,24.180699711828527,17.033658,1.047865244512587,0,23.21283493681725,0.7689271152660462,0.4766395226749961
2021-05-28,505,501,500,0.9920792079207921,,17.864866232326804,24.254671577375134,16.787122,1.0642006552598358,0,22.925261067319134,0.7792655525216189,0.4689281117948453
2021-06-30,505,501,500,0.9920792079207921,,17.55875889858566,22.287935792650973,15.750552,1.1148027636482618,0,17.582750470350383,0.9986355051898631,0.445874174299247
2021-07-30,505,501,500,0.9920792079207921,,16.11981380714639,21.723919875741572,15.701806,1.0266216387558469,0,16.90687131675152,0.9534474773682518,0.4868662973997363
2021-08-31,505,501,500,0.9920792079207921,,15.706250037323617,21.2607487268846,15.516979,1.0121976730988433,0,16.741550204480518,0.9381598385745769,0.49393835652432455
2021-09-30,505,501,500,0.9920792079207921,,15.635397516790775,20.926428732695623,14.941536,1.0464384328887455,0,15.705537306181645,0.995534072599779,0.47731936061098496
2021-10-29,505,501,500,0.9920792079207921,,15.562929305951844,20.616187712271692,14.51564,1.0721490272528007,0,15.645336374050004,0.994732803045715,0.46522370536014923
2021-11-30,505,501,500,0.9920792079207921,,15.550796344531982,20.427848668138534,14.432167,1.077509451250944,0,15.481950408377138,1.0044468516135792,0.4627430277284647
2021-12-31,505,501,500,0.9920792079207921,,15.269215214278056,20.33596078092137,14.785673,1.0327034294805557,0,14.956756801285941,1.0208907864949206,0.48391552545166505
2022-01-31,505,501,500,0.9920792079207921,,15.349895475477103,20.042858415411324,14.805918,1.0367405435770416,0,14.456271504132769,1.0618156604964748,0.4819669755439501
2022-02-28,505,500,499,0.9900990099009901,,15.130161494607167,19.726765052554168,15.070507,1.0039583601671243,0,14.525559764451987,1.0416232998906387,0.49802473703967404
2022-03-31,505,502,501,0.994059405940594,,15.245382010640759,19.83048104752133,12.15848,1.2538888093446514,0,14.74158141399133,1.0341754783629433,0.3887666428724938
2022-04-29,504,501,501,0.9940476190476191,,15.232773998231437,19.879732621989692,12.255907,1.2428924271562631,0,14.80036970781322,1.0292157762917198,0.3929610327679422
2022-05-31,504,501,501,0.9940476190476191,,15.399983524332281,19.989711660815267,13.54893,1.136619904622157,0,14.968975375217958,1.0287934302990358,0.43631829589574384
2022-06-30,503,500,500,0.9940357852882704,,14.161597819885653,18.65110172000617,14.145287,1.00115309218439,1,11.989908087061863,1.18112647044953,0.4994237863129806
2022-07-29,503,500,500,0.9940357852882704,,18.27034491018725,18.64153146231772,14.258506,1.2813646051127132,1,12.540069551298245,1.4569572230399443,0.37851614273210976
2022-08-31,503,500,500,0.9940357852882704,,17.958366854677344,18.883561081948063,14.57909,1.2317892855231254,1,13.59492194670865,1.3209613799235596,0.39725025851019957
2022-09-30,503,500,500,0.9940357852882704,,18.124287227271363,18.930885981508077,14.906035,1.215902634555156,1,14.130265691404029,1.2826572141737609,0.4034829915998484
2022-10-31,503,500,500,0.9940357852882704,,18.343573175658094,19.080372432669364,15.211043,1.2059378949660515,1,14.287068521900657,1.2839284103340876,0.4074504421470482
2022-11-30,503,500,500,0.9940357852882704,,18.36314111039734,18.9793723841181,15.399323,1.1924641823797928,1,14.564286153455454,1.260833584077898,0.4128868891227441
2022-12-30,503,500,500,0.9940357852882704,,18.350443324653977,19.11286846809306,15.518691,1.1824736586773958,1,15.025599541471122,1.2212786101483792,0.41697175908848433
2023-01-31,503,499,499,0.9920477137176938,,19.120172117922063,19.399111342147354,15.61045,1.2248315787131097,1,15.177743579852624,1.2597506353515375,0.39996601949287663
2023-02-28,503,499,499,0.9920477137176938,,19.058943943455905,19.342642709255422,15.417389,1.2361979024759577,1,15.399322777533149,1.2376481887412583,0.39554063468404377
2023-03-31,503,498,498,0.9900596421471173,,19.153800596772527,19.197643827292243,15.285292,1.2530869934818731,1,15.508285146773618,1.2350688948195752,0.38907069097447666
2023-04-28,503,498,498,0.9900596421471173,,18.86135148787634,19.019441032543607,15.11688,1.247701343655327,1,15.587242906910921,1.2100505266081263,0.39112021885748066
2023-05-31,503,500,500,0.9940357852882704,,19.081138547173758,18.74168226943614,14.296315,1.3346892921129507,1,15.368458542518237,1.241577904145953,0.3595317521977316
