year,classic_net_profit_margin,classic_asset_turnover,classic_equity_multiplier,classic_roe_3step,classic_tax_burden,classic_interest_burden,classic_ebit_margin,classic_leverage,classic_roe_5step,reform_rnoa,reform_flev,reform_nbc,reform_spread,reform_roce,reform_reported_roe,data_as_of
2012,0.26665090602397323,0.88892675390767,1.489417138989933,0.35304119786820065,0.7483994763552894,1.0094495030864756,0.35295959311984054,1.489417138989933,0.35304119786820065,0.461699873057499,-0.248652421618852,-0.0134115238422191,0.475111396899718,0.347821862350334,0.353041197868201,2026-08-06T03:38Z
2013,0.21670469837926393,0.8256521739130435,1.6754486074351067,0.29977579745687943,0.7384508025122122,1.0235923182105757,0.2866947516236616,1.6754486074351067,0.2997757974568795,0.339049622558632,-0.185152245524718,-0.00425800627490884,0.343307628833541,0.271788051329337,0.299775797456879,2026-08-06T03:38Z
2014,0.21614376760852322,0.7884566444817308,2.0783974468161404,0.3542004715501089,0.7387394125236056,1.0186656000609489,0.28722339232473537,2.0783974468161404,0.3542004715501089,0.291214620403418,0.0863359549159635,0.0277623581914269,0.263452262211991,0.323102272323702,0.354200471550109,2026-08-06T03:38Z
2015,0.22845773698735639,0.8045848409007191,2.433739684135562,0.4473545306019857,0.7363166241467283,1.0180401516215078,0.3047729071732666,2.433739684135562,0.44735453060198577,0.327534237916861,0.173247573910018,0.0236087818118193,0.303925456105042,0.377574071467151,0.447354530601986,2026-08-06T03:38Z
2016,0.211867983064288,0.670340021014281,2.5082924623193943,0.3562366958026963,0.7444274261878381,1.0224576835932293,0.27835410106706115,2.5082924623193943,0.3562366958026963,0.256950745834536,0.136806528981051,0.0545296429038587,0.202421102930677,0.289006877446934,0.356236695802696,2026-08-06T03:38Z
2017,0.21092420845075338,0.6107711040474902,2.799906003118309,0.36070184338329087,0.7544352384964659,1.0447476525821595,0.2676042820872994,2.799906003118309,0.36070184338329087,0.262960473940373,0.271140953263082,0.0422311984626136,0.220729275477759,0.321829168948876,0.360701843383291,2026-08-06T03:38Z
2018,0.22414202074587247,0.7262150522933899,3.4133013523477094,0.5556011834209078,0.8165781929413056,1.0282800643177523,0.26694026619477024,3.4133013523477094,0.5556011834209078,0.358727586848107,0.376386416009893,0.0549108115063717,0.303816775341735,0.446098260974337,0.555601183420908,2026-08-06T03:38Z
2019,0.21238094505984456,0.7685722388306608,3.7410043320661304,0.6106445053487755,0.8405616319576494,1.0282652901611138,0.24572017188496928,3.7410043320661304,0.6106445053487756,0.466415865946055,0.0617133574080132,0.401315048331108,0.0651008176149471,0.46562162676864,0.610644505348776,2026-08-06T03:38Z
2020,0.20913611278072236,0.8475615027416885,4.957039440456695,0.878663585301275,0.855718352685159,1.0121138064204682,0.24147314354406862,4.957039440456695,0.8786635853012749,0.509836104463301,0.216479787158522,0.114385046945517,0.395451057517784,0.591353989946674,0.878663585301275,2026-08-06T03:38Z
2021,0.2588179335569424,1.042207736708053,5.563512442542399,1.5007132667617686,0.8669773915591491,1.0023680804780217,0.29782377527561593,5.563512442542399,1.5007132667617682,0.601018043861659,0.606153832293697,0.0369386946681701,0.564079349193488,0.944528447465833,1.50071326676177,2026-08-06T03:38Z
2022,0.2530964070519973,1.1178523337727317,6.961536943479634,1.9695887275023678,0.8379553831557559,0.997203546639651,0.30288744395528594,6.961536943479634,1.9695887275023678,0.608499981579813,0.747059473691542,0.0338405569946402,0.574659424585173,0.923456075133163,1.96958872750237,2026-08-06T03:38Z
2023,0.2530623426432028,1.087077369016657,5.673462491552152,1.5607601454639075,0.8528082577196314,0.9950569111381353,0.2982141226502472,5.673462491552152,1.5607601454639077,0.611618790694562,0.443253010886225,0.0665600465153199,0.545058744179242,0.752484796668681,1.56076014546391,2026-08-06T03:38Z
2024,0.23971255769943867,1.0713874732862074,6.408779631255487,1.645935030728709,0.7590881483581001,1.0021831580314244,0.31510222870075566,6.408779631255487,1.645935030728709,0.581063360306425,0.488765581939987,0.0,0.581063360306425,0.800016902503391,1.64593503072871,2026-08-06T03:38Z
2025,0.2691506412181824,1.1584451663368045,4.8721874872852045,1.5191298333175103,0.8438999766441395,0.997587373167982,0.31970799762591884,4.8721874872852045,1.5191298333175103,0.610178405478004,0.447109093651552,0.0,0.610178405478004,0.839810864241906,1.51912983331751,2026-08-06T03:38Z
