t,phase,df_cumulative,df_equity,annuity_equity,dri_equity,normal_eps,aeg_eps,contrib_eps,cum_contrib_eps,normal_nfe,aeg_nfe,contrib_nfe,normal_oi,aeg_oi,contrib_oi,retention_rate,retained_eps,coe,rore,pi,infl_index,eps_real,dps_real
17,continuing,0.274845047190547,0.219280568032651,0,-6.23112672570869e-15,2.71667093439885,-0.0654483914144515,0,26.96676409,2.14475156273414,0.0644798588817288,0,4.85361671614378,0.00683724845648914,0,,,,,0.022813,1.471265,1.802002,1.084213
18,continuing,0.254810210744245,0.201957319604849,0,0,2.7788842378485,-0.0712753949039739,0,26.96676409,2.26058066189917,0.0624408219626149,0,5.03191379850617,-0.0012834716998551,0,,,,,0.023243,1.505462,1.798524,1.06279
19,continuing,0.236386837552363,0.186213925290057,0,8.90953977261688e-15,2.83918825082267,-0.0765529613166338,0,26.96676409,2.37810088408213,0.0609771038125668,0,5.20997079136308,-0.00825751396235308,0,,,,,0.02371,1.541157,1.792573,1.038446
20,continuing,0.219464203628654,0.17190845722723,0,9.99200722162641e-16,2.8979310716725,-0.0813049026766994,0,26.96676409,2.49787572322034,0.0567512769460752,0,5.38870935162588,-0.017456182463671,0,,,,,0.024107,1.578309,1.784585,1.011605
21,continuing,0.204094018053755,0.159082209605207,0,-9.65894031423886e-15,2.95345088986719,-0.125414502039144,0,26.96676409,2.61616406385219,0.0367967967365179,0,5.56312796673008,-0.0821307183133282,0,,,,,0.024088,1.616328,1.749668,0.957363
22,continuing,0.189838304941829,0.147216114804672,0,2.7824964554668e-15,2.96895486970118,-0.0159088625040345,0,26.96676409,2.71758886624183,0.0485475606715009,0,5.67948845063208,0.0396939834783936,0,,,,,0.024361,1.655702,1.783561,0.971449
23,continuing,0.17663036474157,0.136248212962072,0,1.25593979660721e-14,3.10072364681511,-0.0145552356183569,0,26.96676409,2.83395886163432,0.0449301384841689,0,5.92698844419311,0.0380689671221255,0,,,,,0.024519,1.696298,1.819355,0.98694
24,continuing,0.164400048412109,0.126116468629897,0,-6.57807142090405e-15,3.24076729201799,-0.0132582513465112,0,26.96676409,2.94967180123656,0.0430289472301504,0,6.18204774374853,0.0381620453896536,0,,,,,0.024587,1.738005,1.857019,1.003794
25,continuing,0.153085250992262,0.11676694172808,0,5.8564264548977e-15,3.3890296452681,-0.0118544090479027,0,26.96676409,3.06609285625854,0.0400805895021801,0,6.44599038492433,0.0373582970565813,0,,,,,0.024524,1.780627,1.896621,1.022065
26,continuing,0.142595992978226,0.108106467516509,0,-2.56739074444567e-15,3.54612192874414,0.0183096614329896,0,26.96676409,3.18160193437577,0.0356703212228937,0,6.71752175615424,0.0641820896215481,0,,,,,0.024283,1.823867,1.954327,1.057907
27,continuing,0.132900741857654,0.100124496302215,0,-1.23651089367627e-14,3.74092985285532,-0.000668909996490275,0,26.96676409,3.29423950122539,0.0352848647134523,0,7.02410172763468,0.0456835811629937,0,,,,,0.023923,1.8675,2.002818,1.083987
28,continuing,0.123956765558037,0.0927855543937143,0,1.65006897034914e-14,3.92318826053238,0.00084631233917154,0,26.96676409,3.40716555569591,0.0288457064380867,0,7.31844237842408,0.0416034565814609,0,,,,,0.023319,1.911048,2.053342,1.111541
29,continuing,0.115717051878741,0.0860505175612093,0,5.82867087928207e-15,4.1127017727014,0.00250932140990301,0,26.96676409,3.51332626114787,0.0240927226552277,0,7.61331638443539,0.0393136934790128,0,,,,,0.022501,1.954049,2.105992,1.140646
30,continuing,0.108132361023185,0.0798778861004132,0,-2.10248485288389e-14,4.30892370350082,0.00394065789920628,0,26.96676409,3.61351110544601,0.0207957580768512,0,7.90897922317109,0.0381920017517938,0,,,,,0.021511,1.996082,2.160665,1.171185
