t,phase,df_cumulative,df_equity,annuity_equity,dri_equity,normal_eps,aeg_eps,contrib_eps,cum_contrib_eps,normal_nfe,aeg_nfe,contrib_nfe,normal_oi,aeg_oi,contrib_oi,retention_rate,retained_eps,coe,rore,pi,infl_index,eps_real,dps_real
11,continuing,0.443883862228249,0.371633419014802,0,-2.53119619849016,5.80383786680134,-2.67876247990372,0,6.76839046,1.90041519938162,0.134141607943256,0,7.6552743424195,-2.49564214819701,0,,,,,0.022674,1.284391,2.433118,0.883516
12,continuing,0.410845459748516,0.339847340095014,0,-9.15933995315754e-16,3.33647321514755,-0.0421641004446398,0,6.76839046,2.07981809558921,0.13099653312407,0,5.3901889556122,0.114934787803986,0,,,,,0.022246,1.312964,2.509062,0.911093
13,continuing,0.380406111589212,0.311175958619537,0,-3.85802501057242e-15,3.51397324070094,-0.054683014350331,0,6.76839046,2.25951309210904,0.135961671715914,0,5.74805602152715,0.106708968648419,0,,,,,0.022027,1.341885,2.577933,0.936102
14,continuing,0.352382887507508,0.285294989630878,0,7.68829444552921e-15,3.68673132734452,-0.0678415685644547,0,6.76839046,2.44806834034281,0.137099962966351,0,6.1101429188846,0.0939151432046268,0,,,,,0.021955,1.371347,2.638931,0.958251
15,continuing,0.326580623962983,0.26189504250808,0,8.60422844084496e-16,3.85385249142311,-0.0814889906292833,0,6.76839046,2.64228303796464,0.139255870365662,0,6.47230109886019,0.0816013102639372,0,,,,,0.022093,1.401644,2.691384,0.977298
16,continuing,0.302883316787713,0.240782892130523,0,-1.16850973341798e-14,4.01365740907799,-0.112194767710581,0,6.76839046,2.84374822996384,0.137675000208469,0,6.83472036374424,0.0481655077954768,0,,,,,0.022365,1.432992,2.722598,0.988633
17,continuing,0.281055150029188,0.221619611667774,0,5.5649929109336e-15,4.14853375637984,-0.098374634322977,0,6.76839046,3.04922079442643,0.136186238222098,0,7.17587828252687,0.0596878721785181,0,,,,,0.02274,1.465579,2.763522,1.003493
18,continuing,0.260955604021484,0.204209060067551,0,8.20177259441834e-15,4.30415917674623,-0.108532478859424,0,6.76839046,3.25921955892525,0.133567479270235,0,7.54213529442458,0.0462784416577087,0,,,,,0.023172,1.499539,2.797944,1.015992
19,continuing,0.242451093432948,0.188376791175401,0,2.99760216648792e-15,4.45621940725614,-0.118046571914362,0,6.76839046,3.47298693881898,0.131150607723343,0,7.90856940439922,0.0337409774848831,0,,,,,0.023638,1.534986,2.826197,1.026252
20,continuing,0.22542572371566,0.173975228255342,0,-1.37112543541207e-14,4.60480146745193,-0.126755474387262,0,6.76839046,3.69089179557299,0.126248084080213,0,8.27565130522568,0.0195345674921921,0,,,,,0.024071,1.571934,2.848749,1.034441
21,continuing,0.209914347322939,0.161010924618533,0,1.57651669496772e-14,4.74675393349562,-0.173149994887027,0,6.76839046,3.90886048810405,0.0905089122144269,0,8.63672202154314,-0.0637486826160796,0,,,,,0.024029,1.609705,2.841268,1.031724
22,continuing,0.195510187949589,0.149014613685022,0,-1.56819002228303e-14,4.84840766604264,-0.0223427386317177,0,6.76839046,4.09643745761049,0.110204867904488,0,8.92495183939504,0.107755413530857,0,,,,,0.024271,1.648774,2.927062,1.062878
23,continuing,0.18213349129016,0.137912689573753,0,1.56541446472147e-14,5.11639894125347,-0.0202679586744665,0,6.76839046,4.3096421537047,0.112307714354473,0,9.40435611922947,0.113724731408706,0,,,,,0.024485,1.689145,3.016989,1.095532
24,continuing,0.169733823555545,0.127656531015138,0,-6.30051566474776e-15,5.40226263364199,-0.0180491860359009,0,6.76839046,4.53037167585421,0.104599355128403,0,9.90897952921286,0.110204949375847,0,,,,,0.024519,1.730561,3.111254,1.129762
25,continuing,0.158243818785673,0.118186816145781,0,8.03523914072457e-15,5.70680307969879,-0.0158908380192555,0,6.76839046,4.74836956192609,0.105007350060102,0,10.4294014111734,0.114887742492289,0,,,,,0.024466,1.7729,3.209945,1.165598
26,continuing,0.147570092434983,0.109406837908205,0,-1.26287869051112e-14,6.03191104658278,0.0357348495153875,0,6.76839046,4.97112740957556,0.103363292423884,0,10.9743299436784,0.167806654419246,0,,,,,0.024262,1.815914,3.341373,1.213323
27,continuing,0.137696931458263,0.101316696133278,0,8.13238365537927e-15,6.42878360267379,0.00262695481106157,0,6.76839046,5.19556397852176,0.098288123616415,0,11.5928611073138,0.132401552309222,0,,,,,0.023859,1.85924,3.459161,1.256094
28,continuing,0.128572510722928,0.093872773062142,0,1.26287869051112e-14,6.81061091080862,0.00555479249041468,0,6.76839046,5.41715121927176,0.0970218363386159,0,12.1936385948035,0.136700164105864,0,,,,,0.023291,1.902544,3.58266,1.300939
29,continuing,0.120155426359775,0.0870390141132662,0,-2.64233079860787e-14,7.21264776293257,0.00842965465208589,0,6.76839046,5.63814968711118,0.0889481411741464,0,12.8140628255986,0.134112420271396,0,,,,,0.022483,1.945319,3.712028,1.347915
30,continuing,0.112394444747457,0.0807715675341167,0,1.31283872661925e-14,7.63439228495221,0.0110708680644604,0,6.76839046,5.85041560317861,0.0888746233944247,0,13.4455171010224,0.139236278567259,0,,,,,0.021532,1.987206,3.847343,1.397051
