ticker,tier,s1_pp,b_pp,n_bonds,longest_yrs,in_universe,widen_1,widen_2,widen_3,widen_4,widen_5,widen_6,widen_7,widen_8,widen_9,widen_10,widen_11,widen_12,widen_13,widen_14,widen_15,widen_16,widen_17,widen_18,widen_19,widen_20,widen_21,widen_22,widen_23,widen_24,widen_25,widen_26,widen_27,widen_28,widen_29,widen_30
IRM,2,1.0141069053774585,0.2087912270385138,7,5.9055,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
ISRG,4,0.3237901272962868,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
IT,2,0.602503694748026,0.2087912270385138,2,4.1314,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
ITW,2,-5.398670534902312,0.2087912270385138,2,16.0575,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
IVZ,3,0.33885784463159097,0.2087912270385138,1,17.295,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
J,4,0.38634201492188586,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
JBHT,4,0.3702449123407791,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
JBL,3,0.5899579706194329,0.2087912270385138,1,0.7365,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
JCI,2,0.1389945829442465,0.2087912270385138,2,6.2998,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
JKHY,4,0.32936756148619345,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
JNJ,1,0.019356791851415867,0.15027131541472102,21,34.0507,1,0.0,0.10416013859874812,0.16508991374893406,0.20832027719749624,0.24185235217979484,0.2692500523476822,0.29241447777739776,0.31248041579624436,0.3301798274978681,0.346012490778543,0.3603348768701525,0.3734101909464303,0.38543831391788863,0.3965746163761459,0.4069422659287289,0.4166405543949925,0.42575069606186816,0.43433996609661624,0.44246471855771935,0.4501726293772911,0.4575043915263318,0.4644950154689006,0.4711748403029226,0.4775703295451785,0.4837047043595897,0.48959845251663675,0.4952697412468022,0.5007347549748941,0.5060079737625722,0.511102404527477
JPM,2,1.2519476240609546,0.2087912270385138,8,18.7981,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
KDP,1,0.49044558763206075,0.20559838114819706,8,25.6701,1,0.0,0.1425099382205618,0.22587290805967913,0.2850198764411236,0.33089782935498474,0.3683828462802409,0.40007597650561927,0.4275298146616854,0.45174581611935827,0.47340776757554665,0.4930033862502594,0.5108927845008028,0.5273494356212002,0.542585914726181,0.5567707374146639,0.5700397528822472,0.5825040769854279,0.59425575433992,0.60537188750627,0.6159177057961084,0.6259488845652984,0.6355133244708212,0.6446525348945686,0.6534027227213646,0.6617956587099695,0.669859373841762,0.6776187241790373,0.6850958529467428,0.6923105714922937,0.6992806756352257
KEY,2,0.4293255266373537,0.2087912270385138,6,6.4394,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
KEYS,3,0.448074564303635,0.2087912270385138,1,0.6434,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
KHC,1,-0.0014802555763930858,0.437797043052013,7,19.7837,1,0.0,0.30345778604898377,0.480969211439503,0.6069155720979675,0.7046071590394537,0.7844269974884868,0.851913709301318,0.9103733581469513,0.961938422879006,1.0080649450884376,1.0497914599795268,1.0878847835374705,1.1229272442748215,1.1553714953503018,1.1855763704789568,1.213831144195935,1.240372424363317,1.2653962089279895,1.2890666785261553,1.3115227311374213,1.332882920740821,1.3532492460285106,1.3727100962404717,1.3913425695864545,1.4092143180789074,1.4263850303238053,1.442907634318509,1.4588292813992856,1.4741921574494523,1.4890341565279406
KIM,2,0.4238746017847509,0.2087912270385138,6,21.0376,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
KKR,2,0.6317456772616727,0.2087912270385138,2,25.347,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
KLAC,1,0.3345055799111005,0.16265086302931975,6,35.9042,1,0.0,0.11274098712441483,0.17869023688648422,0.22548197424882965,0.26177646544951316,0.291431224010899,0.3165039651213589,0.3382229613732445,0.35738047377296844,0.37451745257392804,0.3900197355745811,0.4041722111353139,0.4171912266176181,0.42924495224577375,0.4404667023359974,0.4509639484976593,0.46082459555692856,0.4701214608973832,0.47891554109859075,0.4872584396983428,0.49519420200784314,0.502760722698996,0.5099908402443164,0.5169131982597287,0.5235529308990263,0.5299322137420329,0.5360707106594526,0.5419859393701886,0.5476935728223296,0.5532076894604122
KMB,1,0.1251142311982517,0.18232160257989724,8,20.7201,1,0.0,0.1263757047834266,0.20030075308393847,0.2527514095668532,0.2934352994478295,0.32667645786736504,0.35478145685225143,0.37912711435027985,0.40060150616787693,0.41981100423125617,0.4371881089553588,0.4530521626507917,0.4676456773886651,0.481157161635678,0.49373605253176794,0.5055028191337064,0.5165559973390791,0.5269772109513035,0.5368348333803421,0.5461867090146827,0.5550822099361898,0.5635638137387855,0.571668330328201,0.5794278674342184,0.586870598895659,0.5940213821720918,0.6009022592518153,0.6075328664191046,0.6139307720837391,0.6201117573151946
KMI,1,0.13775598476723827,0.32925030710897357,24,25.9521,1,0.0,0.22821892207108113,0.36171843343766746,0.45643784414216226,0.5299079269417528,0.5899373555087486,0.6406915141829305,0.6846567662132433,0.7234368668753349,0.7581268490128341,0.7895077549840195,0.8181562775798298,0.8445103636631754,0.8689104362540115,0.8916263603794203,0.9128756882843245,0.9328363636357512,0.951655788946416,0.9694574381541831,0.9863457710839151,1.0024099476205979,1.0177266770551008,1.0323624335330828,1.046375199650911,1.0598158538835056,1.0727292857342565,1.0851553003130023,1.0971293583250927,1.1086831861498128,1.1198452824505014
KO,1,0.10261919450236573,0.16452849475117776,18,33.7988,1,0.0,0.11404246225855062,0.18075302616971048,0.22808492451710125,0.26479839712826037,0.2947954884282611,0.3201576677451106,0.34212738677565185,0.36150605233942096,0.378840859386811,0.39452209980448066,0.4088379506868117,0.4220072568961472,0.43420013000366126,0.4455514232979708,0.4561698490342025,0.46614432680651996,0.47554851459797154,0.48444411312894886,0.4928833216453616,0.5009106939148211,0.5085645620630314,0.5158781436478473,0.5228804129453624,0.5295967942565207,0.5360497191546978,0.5422590785091315,0.5482425922622118,0.5540161142895924,0.5595938855565215
KR,1,0.09878262757361334,0.29948408212911865,14,23.4333,1,0.0,0.2075865471503817,0.3290168928875392,0.4151730943007634,0.48200103594913135,0.5366034400379208,0.5827691148955669,0.622759641451145,0.6580337857750784,0.6895875830995132,0.7181314648157726,0.7441899871883025,0.768161504027041,0.7903556620459485,0.8110179288366706,0.8303461886015268,0.8485022978206467,0.8656203329254599,0.8818126050608605,0.8971741302498947,0.9117860077831061,0.9257180119661543,0.9390306072787019,0.9517765343386843,0.9640020718982627,0.9757480511774227,0.9870506786626175,0.9979422091963303,1.008451500900708,1.0186044759870523
KVUE,4,0.4383958536048437,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
L,2,0.4184412540403476,0.2087912270385138,2,16.7584,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LDOS,2,0.3216974567344182,0.2087912270385138,4,6.5708,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LEN,3,0.4110862718048961,0.2087912270385138,1,1.2786,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LH,2,0.3108005056614689,0.2087912270385138,3,18.4914,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LHX,3,0.2482156308217385,0.2087912270385138,1,1.8371,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LII,4,0.43042152706905334,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LIN,4,0.20465019098225537,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LITE,4,0.9487113297586887,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LLY,1,0.2544310378090747,0.12157309872501339,10,36.5257,1,0.0,0.08426805061317891,0.13356170023076103,0.16853610122635782,0.19566435422013032,0.2178297508439399,0.2365703266611071,0.2528041518395367,0.26712340046152205,0.2799324048333093,0.29151955873215923,0.30209780145711884,0.31182884145933104,0.320838377274286,0.3292260544508913,0.33707220245271563,0.3444425255859717,0.3513914510747009,0.3579645707039793,0.36420045544648816,0.37013202689186814,0.37578760934533817,0.38119174786486293,0.3863658520702978,0.39132870844026063,0.39609689207251,0.400685100692283,0.4051064278874649,0.4093725883752715,0.41349410506407025
LMT,1,0.04528270169789794,0.23036749900987064,16,37.2539,1,0.0,0.1596785824313378,0.2530845653219825,0.3193571648626756,0.3707621866991109,0.4127631477533203,0.4482744543357971,0.47903574729401344,0.506169130643965,0.5304407691304488,0.5523971368821521,0.5724417301846582,0.5908809685653889,0.6079530367671349,0.6238467520210933,0.6387143297253512,0.6526802722316226,0.6658477130753028,0.6783030436177494,0.6901193515617865,0.7013590196577796,0.71207571931349,0.7223159606835134,0.732120312615996,0.7415243733982217,0.7505595509967268,0.7592536959659474,0.7676316191984728,0.7757155187803506,0.7835253344524312
LNT,1,0.42569044196974387,0.18192260811263533,4,11.0281,1,0.0,0.126099142893385,0.19986241285909392,0.25219828578677,0.2927931426253667,0.3259615557524789,0.35400504946898953,0.37829742868015503,0.39972482571818785,0.4188922855187518,0.43623136200843876,0.45206069864586396,0.4666222767862309,0.48010419236237456,0.49265555548446066,0.50439657157354,0.5154255608902281,0.5258239686115728,0.5356600185184643,0.5449914284121368,0.5538674623280835,0.5623305049018238,0.5704172854839135,0.5781598415392489,0.5855862852507334,0.592721419679616,0.5995872385772818,0.6062033352557595,0.6125872396779405,0.6187546983778457
LOW,1,0.2629723758647932,0.23528003077847387,27,36.0903,1,0.0,0.1630836899761563,0.2584815330914425,0.3261673799523126,0.3786686015735378,0.42156522306759875,0.45783379976187877,0.4892510699284689,0.516963066182885,0.5417522915496943,0.5641768735875576,0.5846489130437551,0.6034813637687771,0.6209174897380351,0.6371501346649804,0.6523347599046252,0.6665985227915294,0.6800467561590412,0.6927676936436182,0.7048359815258505,0.7163153328533213,0.7272605635637139,0.7377191756295371,0.7477326030199114,0.7573372031470756,0.7665650537449334,0.7754445992743274,0.7840011797141914,0.7922574665194444,0.8002338246411367
LRCX,1,0.365737548934806,0.1351473841644277,4,23.8248,1,0.0,0.09367702829362486,0.14847457702439018,0.1873540565872497,0.2175113238405259,0.24215160531801502,0.26298466646383717,0.2810310848808746,0.29694915404878036,0.3111883521341508,0.32406927361894655,0.3358286336116399,0.3466461961751563,0.356661694757462,0.36598590086491606,0.3747081131744994,0.3829013722289483,0.39062618234240515,0.39793322586612223,0.40486538042777565,0.4114592434882274,0.41774630191257145,0.4237538413455178,0.4295056619052648,0.4350226476810518,0.4403232244687812,0.4454237310731705,0.4503387230510869,0.45508122313045746,0.45966292915854096
LULU,4,0.7016297779163692,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LUV,2,0.6626281665491074,0.2087912270385138,2,1.243,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LVS,3,0.7253149354760504,0.2087912270385138,1,2.9843,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LYB,2,0.5490979588591273,0.2087912270385138,6,34.1191,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
LYV,2,1.4683760905877183,0.2087912270385138,2,1.1581,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
MA,1,0.18625049114004202,0.1465118484618665,12,24.5832,1,0.0,0.10155427467996872,0.1609597171556864,0.20310854935993744,0.23580172353532766,0.2625139918356551,0.2850988928788001,0.30466282403990613,0.3219194343113728,0.33735599821529644,0.3513200688356609,0.36406826651562385,0.3757954715727665,0.3866531675587688,0.3967614406910141,0.4062170987198749,0.41509932412450234,0.4234737089913415,0.4313951975208464,0.4389102728952651,0.4460586100344865,0.4528743435156296,0.4593870534172705,0.4656225411955926,0.4716034470706553,0.47734974625273524,0.48287915146705923,0.4882074422387375,0.49334873636925325,0.4983157153709828
MAA,2,0.30541074725599926,0.2087912270385138,3,25.0787,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
MAR,2,0.3402779505184963,0.2087912270385138,8,8.1177,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
MAS,1,0.5178258592321278,0.13458356701411814,7,24.5092,1,0.0,0.09328622002553644,0.14785516057449827,0.18657244005107287,0.21660389514313713,0.24114138060003468,0.2618875289488384,0.2798586600766093,0.29571032114899654,0.3098901151686736,0.3227172991394966,0.33442760062557114,0.345200033737744,0.3551737489743748,0.36445905571763537,0.37314488010214575,0.38130395795508354,0.3889965411745329,0.3962731006716282,0.40317633519421003,0.40974268952333665,0.4160035191650331,0.4219859959318805,0.4277138206511076,0.43320779028627426,0.43848625376328043,0.44356548172349475,0.44845996899991125,0.4531826839913452,0.45774527574317186
