t,phase,df_cumulative,df_equity,annuity_equity,dri_equity,normal_eps,aeg_eps,contrib_eps,cum_contrib_eps,normal_nfe,aeg_nfe,contrib_nfe,normal_oi,aeg_oi,contrib_oi,retention_rate,retained_eps,coe,rore,pi,infl_index,eps_real,dps_real
11,continuing,0.437551098191412,0.36891298534663,0,-7.49400541621981e-15,3.90738191459246,-0.115253808064614,0,28.03712829,2.01467368646805,0.101776488262317,0,5.90446835497156,0.00410992628664353,0,,,,,0.022812,1.288651,2.942711,1.908636
12,continuing,0.404645005057113,0.337163810120806,0,9.89486270697171e-15,3.97264066757217,-0.0503362755912007,0,28.03712829,2.16380448263087,0.0953880589585281,0,6.11932901417134,0.0621679193990214,0,,,,,0.022374,1.317484,2.977117,1.917191
13,continuing,0.374377441120133,0.308547113179188,0,-1.55431223447522e-14,4.10770536487018,-0.0643764846801025,0,28.03712829,2.30917844987617,0.0961985118951514,0,6.40026778749832,0.0484380544630803,0,,,,,0.022126,1.346634,3.002544,1.91612
14,continuing,0.346541482822674,0.282722911889388,0,1.0547118733939e-15,4.23389829700927,-0.0785000053542939,0,28.03712829,2.45845290561778,0.095816772534802,0,6.67623463065976,0.033433339147793,0,,,,,0.022066,1.376348,3.019147,1.905562
15,continuing,0.320949241498941,0.259391830235277,0,9.65894031423886e-15,4.35142600574814,-0.0930183866640153,0,28.03712829,2.61092176883804,0.0937878870915023,0,6.94670507022391,0.0164122047897566,0,,,,,0.022179,1.406875,3.026856,1.885431
16,continuing,0.297479309734175,0.238359527489571,0,-6.99440505513849e-15,4.45963539711024,-0.127752165679955,0,28.03712829,2.76541186584174,0.0913576739056783,0,7.21004594920288,-0.0213931780251775,0,,,,,0.022443,1.43845,3.011495,1.841534
17,continuing,0.275884409101387,0.219280568032651,0,-1.04499742192843e-14,4.53874058994472,-0.109344590431632,0,28.03712829,2.92194106123501,0.0882765576735647,0,7.44598649385384,-0.00637287543217724,0,,,,,0.022813,1.471265,3.010604,1.811394
18,continuing,0.256020384980458,0.201957319604849,0,-2.47024622979097e-15,4.64268032074762,-0.119079761858091,0,28.03712829,3.08018420833238,0.0846363373141115,0,7.70841602689263,-0.0199949223566129,0,,,,,0.023243,1.505462,3.004793,1.775603
19,continuing,0.237750813203908,0.186213925290057,0,1.62370117351429e-14,4.74343020103556,-0.12789698907172,0,28.03712829,3.23985920485399,0.0817200416901884,0,7.96903815634232,-0.0319256978343105,0,,,,,0.02371,1.541157,2.99485,1.734931
20,continuing,0.220965927043031,0.17190845722723,0,1.72084568816899e-15,4.84157179852645,-0.135836054807977,0,28.03712829,3.40165103529827,0.0750021269557357,0,8.22913712778187,-0.0467482218093984,0,,,,,0.024107,1.578309,2.981506,1.690088
21,continuing,0.205721986645245,0.159082209605207,0,-1.7125190154843e-14,4.93432872730861,-0.209529937455869,0,28.03712829,3.56040042831087,0.0477777807484343,0,8.48142582626958,-0.14844882735753,0,,,,,0.024088,1.616328,2.923169,1.599466
22,continuing,0.191565132089061,0.147216114804672,0,3.066991105527e-15,4.96023121762762,-0.0265789275663204,0,28.03712829,3.69607598590053,0.0644739007906869,0,8.641967522657,0.0522346540955176,0,,,,,0.024361,1.655702,2.979794,1.622999
23,continuing,0.178432166554845,0.136248212962072,0,2.25236496120829e-14,5.18037723884851,-0.0243174238958241,0,28.03712829,3.85275417810781,0.0588409535249688,0,9.0176367313819,0.0500182152035684,0,,,,,0.024519,1.696298,3.039595,1.64888
24,continuing,0.166255974987751,0.126116468629897,0,-1.22540866343002e-14,5.41434807749437,-0.0221505530081503,0,28.03712829,4.00776891959243,0.0559321330179454,0,9.40537046364923,0.0505281134473616,0,,,,,0.024587,1.738005,3.102521,1.677038
25,continuing,0.154977468415114,0.11676694172808,0,1.16573417585641e-14,5.66204990701534,-0.0198051544757387,0,28.03712829,4.16335805501522,0.0514412789053278,0,9.80733500848418,0.0497090779759724,0,,,,,0.024524,1.780627,3.168684,1.707564
26,continuing,0.144506873664906,0.108106467516509,0,-6.57807142090405e-15,5.92450389595882,0.030589940975843,0,28.03712829,4.31714904140621,0.0449117445378358,0,10.221741563681,0.0954130591977354,0,,,,,0.024283,1.823867,3.265092,1.767444
27,continuing,0.134817503621974,0.100124496302215,0,-1.72639680329212e-14,6.24996938432941,-0.0011175475519094,0,28.03712829,4.46641496466369,0.0441170778674049,0,10.6949414516582,0.0644424276504054,0,,,,,0.023923,1.8675,3.346106,1.811017
28,continuing,0.125869258589128,0.0927855543937143,0,2.53685961126848e-14,6.55446840270816,0.00141393354525388,0,28.03712829,4.61571315422443,0.0346666602724515,0,11.1472354179083,0.0590267328419518,0,,,,,0.023319,1.911048,3.430517,1.85705
29,continuing,0.117617401323249,0.0860505175612093,0,8.49320613838245e-15,6.87108852004852,0.00419232185692042,0,28.03712829,4.75501978315306,0.0276606168366218,0,11.6017219772498,0.0562392646453507,0,,,,,0.022501,1.954049,3.518479,1.905676
30,continuing,0.11001466171902,0.0798778861004132,0,-3.59989815734707e-14,7.19891638859152,0.00658365491813573,0,28.03712829,4.88555888298575,0.0225852906982604,0,12.0587299200295,0.0549142971641299,0,,,,,0.021511,1.996082,3.609822,1.956698
