date,month,market_semidev,vix_equiv,erp_source,market_erp_1y_pct,real_rf_1y_pct,real_rf_1y_source,real_rf_5y_pct,real_rf_5y_source,real_rf_10y_pct,real_rf_10y_source,real_rf_20y_pct,real_rf_20y_source,real_rf_30y_pct,real_rf_30y_source,real_coe_1y_pct
1955-01-31,1955-01,7.269296,16.971772,bridge,2.880411,1.0245951148568737,regime-extrapolated,0.9736176702754731,regime-extrapolated,1.1345131734471083,regime-extrapolated,1.2351232691772218,regime-extrapolated,1.2628757653487215,regime-extrapolated,3.905006
1955-02-28,1955-02,7.347135,17.057804,bridge,2.909687,1.2260903086752721,regime-extrapolated,1.118118133139535,regime-extrapolated,1.25688785190893,regime-extrapolated,1.345166790616269,regime-extrapolated,1.3687669611128577,regime-extrapolated,4.135777
1955-03-31,1955-03,7.993989,17.772741,bridge,3.158703,1.1590266244759835,regime-extrapolated,1.0236653856560123,regime-extrapolated,1.2236708065377382,regime-extrapolated,1.352871058850226,regime-extrapolated,1.390274952621151,regime-extrapolated,4.31773
1955-04-29,1955-04,7.906062,17.67556,bridge,3.124254,1.2442020987325806,regime-extrapolated,1.172923062142384,regime-extrapolated,1.2745412816459696,regime-extrapolated,1.3383620356558055,regime-extrapolated,1.3536641833531446,regime-extrapolated,4.368456
1955-05-31,1955-05,8.00995,17.790382,bridge,3.164977,1.3257493525485937,regime-extrapolated,1.22198711799647,regime-extrapolated,1.298233050748735,regime-extrapolated,1.3455339383676659,regime-extrapolated,1.3552306071626987,regime-extrapolated,4.490726
1955-06-30,1955-06,7.864172,17.629261,bridge,3.107908,1.3544244732046857,regime-extrapolated,1.2114911220282316,regime-extrapolated,1.276385048331554,regime-extrapolated,1.3177006415536487,regime-extrapolated,1.325376051437463,regime-extrapolated,4.462332
1955-07-29,1955-07,8.101107,17.891134,bridge,3.200927,1.4205520209480267,regime-extrapolated,1.3336159451790395,regime-extrapolated,1.3560419034872115,regime-extrapolated,1.368723740881487,regime-extrapolated,1.3667038754634298,regime-extrapolated,4.621479
1955-08-31,1955-08,8.228049,18.031437,bridge,3.251327,1.6345967925843858,regime-extrapolated,1.3853850306966373,regime-extrapolated,1.4048172715244716,regime-extrapolated,1.421496362391556,regime-extrapolated,1.4208952026812471,regime-extrapolated,4.885924
1955-09-30,1955-09,9.979593,19.967337,bridge,3.986945,1.2272025252067564,regime-extrapolated,1.191437703426319,regime-extrapolated,1.3041435292228976,regime-extrapolated,1.3760309261099657,regime-extrapolated,1.3939661781844879,regime-extrapolated,5.214148
1955-10-31,1955-10,10.590313,20.642337,bridge,4.261061,1.2298077207364007,regime-extrapolated,1.1547288390031518,regime-extrapolated,1.240141009146841,regime-extrapolated,1.2956377075690637,regime-extrapolated,1.3080394891284683,regime-extrapolated,5.490869
1955-11-30,1955-11,10.651976,20.71049,bridge,4.289244,1.5059536003837033,regime-extrapolated,1.2932629569904117,regime-extrapolated,1.2797561380955873,regime-extrapolated,1.275789292199339,regime-extrapolated,1.2681767249656986,regime-extrapolated,5.795198
1955-12-30,1955-12,10.605409,20.659022,bridge,4.267952,1.6870572042979057,regime-extrapolated,1.4379211012241249,regime-extrapolated,1.3376356667705935,regime-extrapolated,1.2783908674003386,regime-extrapolated,1.2521183849555149,regime-extrapolated,5.955009
1956-01-31,1956-01,10.4757,20.515661,bridge,4.208923,1.3891385512979069,regime-extrapolated,1.196165986396822,regime-extrapolated,1.2193776482282725,regime-extrapolated,1.2385286770629111,regime-extrapolated,1.2386589961778252,regime-extrapolated,5.598062
1956-02-29,1956-02,10.556448,20.604907,bridge,4.245622,1.3959278175493655,regime-extrapolated,1.1862692259810226,regime-extrapolated,1.1683331569095903,regime-extrapolated,1.161220963564511,regime-extrapolated,1.152472588258739,regime-extrapolated,5.64155
1956-03-29,1956-03,10.408035,20.440874,bridge,4.178293,1.4730659472875167,regime-extrapolated,1.3733765345242392,regime-extrapolated,1.2966587270305399,regime-extrapolated,1.2471116663385824,regime-extrapolated,1.22395347750956,regime-extrapolated,5.651359
1956-04-30,1956-04,10.391259,20.422332,bridge,4.170716,1.6861728407923546,regime-extrapolated,1.5836744323360439,regime-extrapolated,1.4508811396250039,regime-extrapolated,1.3659859052615533,regime-extrapolated,1.3308998866741986,regime-extrapolated,5.856889
1956-05-31,1956-05,10.56772,20.617366,bridge,4.250758,1.3026648444737075,regime-extrapolated,1.33175422743913,regime-extrapolated,1.2774699899628006,regime-extrapolated,1.2400119001211931,regime-extrapolated,1.2208613873757086,regime-extrapolated,5.553423
1956-06-29,1956-06,10.614895,20.669506,bridge,4.272285,0.7521091490785323,regime-extrapolated,1.1195426241577549,regime-extrapolated,1.1365107312320868,regime-extrapolated,1.1352897440340988,regime-extrapolated,1.1282005717634884,regime-extrapolated,5.024394
1956-07-31,1956-07,10.49149,20.533112,bridge,4.216087,0.6329737609814696,regime-extrapolated,1.2668856014503875,regime-extrapolated,1.2166379895973285,regime-extrapolated,1.1628364575202417,regime-extrapolated,1.1378474315505724,regime-extrapolated,4.849061
1956-08-31,1956-08,10.446474,20.483359,bridge,4.19568,1.2226243096913834,regime-extrapolated,1.6411080783568868,regime-extrapolated,1.4539697111192518,regime-extrapolated,1.317644431347318,regime-extrapolated,1.2648774207834268,regime-extrapolated,5.418304
1956-09-28,1956-09,9.303218,19.219771,bridge,3.693996,1.3003641140185354,regime-extrapolated,1.567033166129389,regime-extrapolated,1.4526360277791153,regime-extrapolated,1.3692579191207594,regime-extrapolated,1.3344237518761566,regime-extrapolated,4.99436
1956-10-31,1956-10,8.929274,18.806468,bridge,3.536832,0.9841425036555487,regime-extrapolated,1.409277214243312,regime-extrapolated,1.361099133226201,regime-extrapolated,1.316144625282695,regime-extrapolated,1.2941881187110333,regime-extrapolated,4.520975
1956-11-30,1956-11,9.002657,18.887574,bridge,3.567405,1.2176178130371205,regime-extrapolated,1.6320394709750563,regime-extrapolated,1.4942212117064935,regime-extrapolated,1.3911624152383437,regime-extrapolated,1.3495770036768036,regime-extrapolated,4.785023
1956-12-31,1956-12,9.095207,18.989867,bridge,3.60615,0.9234519761448761,regime-extrapolated,1.5289260070455404,regime-extrapolated,1.4736433654396883,regime-extrapolated,1.4196362270299447,regime-extrapolated,1.3945225964739407,regime-extrapolated,4.529602
1957-01-31,1957-01,8.941334,18.819797,bridge,3.541848,0.6359859124096976,regime-extrapolated,1.2269427333059078,regime-extrapolated,1.3325326336365446,regime-extrapolated,1.3838955617828408,regime-extrapolated,1.3943295015043755,regime-extrapolated,4.177834
1957-02-28,1957-02,8.93219,18.809691,bridge,3.538045,0.6067571210799518,regime-extrapolated,1.1957397677355563,regime-extrapolated,1.225834795554574,regime-extrapolated,1.229160317702513,regime-extrapolated,1.2233832642990108,regime-extrapolated,4.144802
1957-03-29,1957-03,8.636552,18.482937,bridge,3.416189,0.33362666422300885,regime-extrapolated,1.24313378605,regime-extrapolated,1.2374807864194683,regime-extrapolated,1.206787596224531,regime-extrapolated,1.1893451960733294,regime-extrapolated,3.749816
1957-04-30,1957-04,8.587695,18.428937,bridge,3.396257,0.4286937737821177,regime-extrapolated,1.353279176372783,regime-extrapolated,1.3149366825279387,regime-extrapolated,1.2622923365245255,regime-extrapolated,1.2374076366675313,regime-extrapolated,3.824951
1957-05-31,1957-05,8.398428,18.219748,bridge,3.319592,0.5802009319006602,regime-extrapolated,1.4403955645043112,regime-extrapolated,1.4111293451766938,regime-extrapolated,1.3667031397711333,regime-extrapolated,1.344604519207747,regime-extrapolated,3.899793
1957-06-28,1957-06,8.212504,18.014256,bridge,3.245134,0.8612619928393671,regime-extrapolated,1.6986127210164699,regime-extrapolated,1.615707120948735,regime-extrapolated,1.5358962595670165,regime-extrapolated,1.501817831466509,regime-extrapolated,4.106396
1957-07-31,1957-07,8.13947,17.933535,bridge,3.216117,1.0461644546405504,regime-extrapolated,1.830360202160246,regime-extrapolated,1.6894898613524796,regime-extrapolated,1.573749932000597,regime-extrapolated,1.5275504925441297,regime-extrapolated,4.262281
1957-08-30,1957-08,8.350548,18.166829,bridge,3.300337,0.9451985673457828,regime-extrapolated,1.7530879027731636,regime-extrapolated,1.6646202746205634,regime-extrapolated,1.5833288858032568,regime-extrapolated,1.5487444699698905,regime-extrapolated,4.245536
1957-09-30,1957-09,8.010119,17.790569,bridge,3.165043,1.2059264301094776,regime-extrapolated,1.9036155295760988,regime-extrapolated,1.715893594775178,regime-extrapolated,1.572765300313238,regime-extrapolated,1.5173249352882907,regime-extrapolated,4.370969
1957-10-31,1957-10,8.491456,18.322569,bridge,3.357165,1.3762914534032111,regime-extrapolated,1.8913467675248703,regime-extrapolated,1.737468948236095,regime-extrapolated,1.6219669641580325,regime-extrapolated,1.5759073865174285,regime-extrapolated,4.733456
1957-11-29,1957-11,8.83092,18.697762,bridge,3.496063,0.5818493423825681,regime-extrapolated,1.2726973184123742,regime-extrapolated,1.367283448400428,regime-extrapolated,1.4084127644322137,regime-extrapolated,1.4151176904798837,regime-extrapolated,4.077912
1957-12-31,1957-12,8.923815,18.800434,bridge,3.534563,0.3366299483084277,regime-extrapolated,0.9040845064132563,regime-extrapolated,1.0631799274532905,regime-extrapolated,1.1497541761830148,regime-extrapolated,1.171819948263523,regime-extrapolated,3.871193
1958-01-31,1958-01,8.918913,18.795017,bridge,3.532527,-0.8134485976577224,regime-extrapolated,0.6665909394288265,regime-extrapolated,0.9086028326259946,regime-extrapolated,1.0178180305462576,regime-extrapolated,1.0470250453948546,regime-extrapolated,2.719078
1958-02-28,1958-02,8.822351,18.688292,bridge,3.492522,-1.0948893308623462,regime-extrapolated,0.4069705887323707,regime-extrapolated,0.8715448457281154,regime-extrapolated,1.1239040164164602,regime-extrapolated,1.201362760169052,regime-extrapolated,2.397633
1958-03-31,1958-03,8.804685,18.668766,bridge,3.485228,-1.3542103338551417,regime-extrapolated,0.3268174538246921,regime-extrapolated,0.8184878055933282,regime-extrapolated,1.0829936150484387,regime-extrapolated,1.164449233668186,regime-extrapolated,2.131018
1958-04-30,1958-04,8.820174,18.685885,bridge,3.491623,-1.5702447714942547,regime-extrapolated,0.003939005371356885,regime-extrapolated,0.6428122902932247,regime-extrapolated,1.007207203830393,regime-extrapolated,1.1224142662413867,regime-extrapolated,1.921378
1958-05-29,1958-05,8.765582,18.625547,bridge,3.46911,-1.7133551421436324,regime-extrapolated,0.08557735569900327,regime-extrapolated,0.6807927591733103,regime-extrapolated,1.0072984120666157,regime-extrapolated,1.109540298439894,regime-extrapolated,1.755755
1958-06-30,1958-06,8.773009,18.633755,bridge,3.472168,-1.3546441997451761,regime-extrapolated,0.2755184728907871,regime-extrapolated,0.7930873574755523,regime-extrapolated,1.0740761717241352,regime-extrapolated,1.1610055899386842,regime-extrapolated,2.117524
1958-07-31,1958-07,8.852389,18.721491,bridge,3.504942,-0.9648183120788363,regime-extrapolated,0.5136209476059546,regime-extrapolated,1.0177547560457283,regime-extrapolated,1.2944466911855468,regime-extrapolated,1.3799656131388998,regime-extrapolated,2.540124
1958-08-29,1958-08,8.632692,18.47867,bridge,3.414612,0.5756613028057544,regime-extrapolated,1.3874284843886966,regime-extrapolated,1.5253756199302904,regime-extrapolated,1.5868474615345254,regime-extrapolated,1.6000654406932977,regime-extrapolated,3.990273
1958-09-30,1958-09,8.392662,18.213376,bridge,3.317271,0.8377009147625606,regime-extrapolated,1.5278441219372245,regime-extrapolated,1.6778704221351068,regime-extrapolated,1.7517319310778325,regime-extrapolated,1.7691791171235378,regime-extrapolated,4.154972
1958-10-31,1958-10,7.856674,17.620973,bridge,3.104987,0.7483668777139609,regime-extrapolated,1.5802473745700307,regime-extrapolated,1.7092129963056486,regime-extrapolated,1.764138957298738,regime-extrapolated,1.7750909593956097,regime-extrapolated,3.853354
1958-11-28,1958-11,7.685699,17.432003,bridge,3.038747,0.9469338269259491,regime-extrapolated,1.573410663289155,regime-extrapolated,1.6656975975676651,regime-extrapolated,1.7042900185201961,regime-extrapolated,1.7098246073145258,regime-extrapolated,3.985681
1958-12-31,1958-12,7.490716,17.216498,bridge,2.964078,1.2287052803125729,regime-extrapolated,1.8162983472090255,regime-extrapolated,1.834567559073078,regime-extrapolated,1.8252674257909818,regime-extrapolated,1.8146139563580777,regime-extrapolated,4.192783
1959-01-30,1959-01,7.463356,17.186258,bridge,2.953675,1.596001706731003,regime-extrapolated,2.1495515966635064,regime-extrapolated,2.0129880556544544,regime-extrapolated,1.90289643929933,regime-extrapolated,1.8581975583691632,regime-extrapolated,4.549677
1959-02-27,1959-02,7.501582,17.228507,bridge,2.968214,1.737102413576537,regime-extrapolated,2.0531106450800003,regime-extrapolated,2.0043957063797992,regime-extrapolated,1.9592832936558204,regime-extrapolated,1.9366063485616327,regime-extrapolated,4.705316
1959-03-31,1959-03,7.510401,17.238255,bridge,2.971574,2.2752453457939064,regime-extrapolated,2.3420259529484055,regime-extrapolated,2.133671989589104,regime-extrapolated,1.9915175854753087,regime-extrapolated,1.936161856893898,regime-extrapolated,5.246819
1959-04-30,1959-04,7.511573,17.23955,bridge,2.972021,2.4701488306372985,regime-extrapolated,2.546208851070502,regime-extrapolated,2.2530837574309555,regime-extrapolated,2.0553341006701897,regime-extrapolated,1.9811863314401958,regime-extrapolated,5.44217
1959-05-29,1959-05,7.508282,17.235912,bridge,2.970767,2.645224952774506,regime-extrapolated,2.657696534599309,regime-extrapolated,2.3631164319790594,regime-extrapolated,2.166779223317901,regime-extrapolated,2.0931220355142544,regime-extrapolated,5.615992
1959-06-30,1959-06,7.568719,17.30271,bridge,2.993838,2.5628975771421776,regime-extrapolated,2.7336306171076834,regime-extrapolated,2.402617206717769,regime-extrapolated,2.17777335519185,regime-extrapolated,2.0944041120705403,regime-extrapolated,5.556736
1959-07-31,1959-07,7.517406,17.245996,bridge,2.974244,2.6500647851032912,regime-extrapolated,2.887231222072938,regime-extrapolated,2.47195030545476,regime-extrapolated,2.189713570996677,regime-extrapolated,2.086912255351887,regime-extrapolated,5.624309
1959-08-31,1959-08,7.54923,17.28117,bridge,2.986388,2.9326171945173116,regime-extrapolated,2.8834600502576917,regime-extrapolated,2.4675443759884503,regime-extrapolated,2.1965459195003603,regime-extrapolated,2.097703117564702,regime-extrapolated,5.919005
1959-09-30,1959-09,7.705195,17.453551,bridge,3.046264,3.0468181475462304,regime-extrapolated,3.081800949924105,regime-extrapolated,2.629431955952257,regime-extrapolated,2.332639982221045,regime-extrapolated,2.2250433648435735,regime-extrapolated,6.093082
1959-10-30,1959-10,7.38741,17.102318,bridge,2.924893,2.646616882953799,regime-extrapolated,2.823966233604434,regime-extrapolated,2.4729585785042394,regime-extrapolated,2.23807681743892,regime-extrapolated,2.151293677638248,regime-extrapolated,5.57151
1959-11-30,1959-11,6.910039,16.574702,bridge,2.747208,3.0866879655668664,regime-extrapolated,2.9139726671183257,regime-extrapolated,2.5030954704734563,regime-extrapolated,2.2410072262912966,regime-extrapolated,2.145196704086666,regime-extrapolated,5.833896
1959-12-31,1959-12,6.732874,16.37889,bridge,2.68268,3.1206787793362682,regime-extrapolated,3.166739574385559,regime-extrapolated,2.657950526684299,regime-extrapolated,2.3250444659958167,regime-extrapolated,2.2052066733878775,regime-extrapolated,5.803359
1960-01-29,1960-01,6.809994,16.464128,bridge,2.710675,3.1375965060751927,regime-extrapolated,3.1401694223540613,regime-extrapolated,2.734881460072496,regime-extrapolated,2.46889988571474,regime-extrapolated,2.371604906879461,regime-extrapolated,5.848272
1960-02-29,1960-02,6.90356,16.567541,bridge,2.744834,2.6210077133384746,regime-extrapolated,2.7484822125871258,regime-extrapolated,2.5098031017844,regime-extrapolated,2.3500143898478574,regime-extrapolated,2.2885125689559587,regime-extrapolated,5.365842
1960-03-31,1960-03,7.013153,16.68867,bridge,2.785117,1.4775224954130868,regime-extrapolated,2.113277915544084,regime-extrapolated,2.2093306521548537,regime-extrapolated,2.2490389269964295,regime-extrapolated,2.2545534789945827,regime-extrapolated,4.262639
1960-04-29,1960-04,7.068751,16.75012,bridge,2.805665,2.0063633897155597,regime-extrapolated,2.611108271824733,regime-extrapolated,2.3436763190437584,regime-extrapolated,2.147535244102247,regime-extrapolated,2.0734429295135914,regime-extrapolated,4.812028
1960-05-31,1960-05,7.02047,16.696756,bridge,2.787817,2.0061253567299313,regime-extrapolated,2.6506958147404682,regime-extrapolated,2.412667815143342,regime-extrapolated,2.2342390200536792,regime-extrapolated,2.1660789477559548,regime-extrapolated,4.793942
1960-06-30,1960-06,6.90802,16.57247,bridge,2.746468,1.1216245446921382,regime-extrapolated,2.1827481728774174,regime-extrapolated,2.172295272888616,regime-extrapolated,2.1268639234509856,regime-extrapolated,2.103328421060604,regime-extrapolated,3.868093
1960-07-29,1960-07,6.907129,16.571486,bridge,2.746142,1.1036730499802099,regime-extrapolated,1.8368655714759188,regime-extrapolated,1.9389823086597142,regime-extrapolated,1.977972161850862,regime-extrapolated,1.9830723246385629,regime-extrapolated,3.849815
1960-08-31,1960-08,6.882481,16.544243,bridge,2.73712,1.1770891511909698,regime-extrapolated,1.6641532121524922,regime-extrapolated,1.8008597963912465,regime-extrapolated,1.8714930053599201,regime-extrapolated,1.8873920819915173,regime-extrapolated,3.914209
1960-09-30,1960-09,7.030045,16.70734,bridge,2.791352,1.2978185283350954,regime-extrapolated,1.8045346382094856,regime-extrapolated,1.8893525189930407,regime-extrapolated,1.924362970386578,regime-extrapolated,1.9281814670138295,regime-extrapolated,4.089171
1960-10-31,1960-10,7.131429,16.819394,bridge,2.82892,1.0830687436485185,regime-extrapolated,1.8593454753746428,regime-extrapolated,1.9260586134738542,regime-extrapolated,1.9403724272721958,regime-extrapolated,1.937049950673324,regime-extrapolated,3.911989
1960-11-30,1960-11,7.022452,16.698947,bridge,2.788548,1.223537267856712,regime-extrapolated,1.910788924547948,regime-extrapolated,1.979299950667389,regime-extrapolated,1.998076715094891,regime-extrapolated,1.9962888633219507,regime-extrapolated,4.012085
1960-12-30,1960-12,7.026698,16.70364,bridge,2.790116,0.8749762145017184,regime-extrapolated,1.6016034671655137,regime-extrapolated,1.844186320924973,regime-extrapolated,1.9750072927785471,regime-extrapolated,2.010989769838867,regime-extrapolated,3.665092
1961-01-31,1961-01,7.012863,16.688349,bridge,2.78501,0.8579913358691522,regime-extrapolated,1.6977951341273045,regime-extrapolated,1.8465387525985477,regime-extrapolated,1.913081827369718,regime-extrapolated,1.927304932943195,regime-extrapolated,3.643001
1961-02-28,1961-02,6.910499,16.575211,bridge,2.747376,1.1848392566971466,regime-extrapolated,1.6687387663636515,regime-extrapolated,1.8259621361956326,regime-extrapolated,1.910094637675348,regime-extrapolated,1.9304131722953162,regime-extrapolated,3.932215
1961-03-30,1961-03,6.787761,16.439554,bridge,2.702589,1.1080521971670358,regime-extrapolated,1.648403545070797,regime-extrapolated,1.773816530186099,regime-extrapolated,1.8351295930663591,regime-extrapolated,1.8476907712704538,regime-extrapolated,3.810641
1961-04-28,1961-04,6.947157,16.615727,bridge,2.760824,1.1969259668371417,regime-extrapolated,1.6625860809224684,regime-extrapolated,1.7937524224530748,regime-extrapolated,1.8605066461631754,regime-extrapolated,1.874901124109433,regime-extrapolated,3.95775
1961-05-31,1961-05,6.93291,16.59998,bridge,2.755593,1.2779826842486786,regime-extrapolated,1.711371650026625,regime-extrapolated,1.7830093440616261,regime-extrapolated,1.8121431161713835,regime-extrapolated,1.8138358278431774,regime-extrapolated,4.033576
1961-06-30,1961-06,6.916785,16.582158,bridge,2.74968,1.5255090298776606,regime-extrapolated,1.9941787451987674,regime-extrapolated,1.953074647311244,regime-extrapolated,1.9063381661567493,regime-extrapolated,1.882357459568987,regime-extrapolated,4.275189
1961-07-31,1961-07,6.920118,16.585842,bridge,2.750901,1.1595662877022257,regime-extrapolated,1.898538986965543,regime-extrapolated,1.943686005207965,regime-extrapolated,1.945306804084657,regime-extrapolated,1.937513666498717,regime-extrapolated,3.910467
1961-08-31,1961-08,6.781605,16.43275,bridge,2.700353,1.5429116627130206,regime-extrapolated,2.090886277623961,regime-extrapolated,2.157205060288773,regime-extrapolated,2.18432661717513,regime-extrapolated,2.185343694977386,regime-extrapolated,4.243265
1961-09-29,1961-09,6.490164,16.110634,bridge,2.595525,1.3089148570513343,regime-extrapolated,1.900254974602344,regime-extrapolated,1.9694392638121916,regime-extrapolated,1.9980685658797979,regime-extrapolated,1.9995648696956643,regime-extrapolated,3.90444
1961-10-31,1961-10,6.230595,15.823745,bridge,2.503909,1.6310830803464167,regime-extrapolated,1.9642874893225177,regime-extrapolated,2.0441022702913365,regime-extrapolated,2.0788229080360963,regime-extrapolated,2.0822023362467603,regime-extrapolated,4.134992
1961-11-30,1961-11,6.177641,15.765217,bridge,2.485421,1.7352233501232326,regime-extrapolated,2.033081555896538,regime-extrapolated,1.9710265681657282,regime-extrapolated,1.4271879460835215,regime-extrapolated,1.0032924131313967,regime-extrapolated,4.220644
1961-12-29,1961-12,6.196237,15.78577,bridge,2.491905,1.869944014907166,regime-extrapolated,2.0988397695557173,regime-extrapolated,1.9049681704718937,regime-extrapolated,0.9649448911072984,regime-extrapolated,0.17855468502262184,regime-extrapolated,4.361849
1962-01-31,1962-01,6.242073,15.83643,bridge,2.507925,1.9122904990431915,regime-extrapolated,2.174394569884067,regime-extrapolated,2.1246259113077204,regime-extrapolated,2.0811232982319794,regime-extrapolated,2.058237228112296,regime-extrapolated,4.420215
1962-02-28,1962-02,6.110724,15.691257,bridge,2.462155,1.618477025866512,regime-extrapolated,1.8853031736435215,regime-extrapolated,1.9374594690459688,regime-extrapolated,1.960344191451614,regime-extrapolated,1.9598268571114474,regime-extrapolated,4.080632
1962-03-30,1962-03,5.985943,15.553342,bridge,2.419065,1.434411917770937,regime-extrapolated,1.7707892369582552,regime-extrapolated,1.9124084380821769,regime-extrapolated,1.9939612928730988,regime-extrapolated,2.01335083645958,regime-extrapolated,3.853477
1962-04-30,1962-04,5.918374,15.478662,bridge,2.39589,1.2926907090353652,regime-extrapolated,1.7068646403944139,regime-extrapolated,1.7547770413507622,regime-extrapolated,1.7732322630372748,regime-extrapolated,1.771174619013341,regime-extrapolated,3.688581
1962-05-31,1962-05,9.018972,18.905607,bridge,3.57422,1.2206131171002603,regime-extrapolated,1.7128582826106622,regime-extrapolated,1.9066844085288164,regime-extrapolated,2.0204215041058515,regime-extrapolated,2.0507593694265043,regime-extrapolated,4.794833
1962-06-29,1962-06,10.215596,20.22818,bridge,4.091793,1.4034119190426388,regime-extrapolated,1.852954726820614,regime-extrapolated,1.9684414248198563,regime-extrapolated,2.0214353704119734,regime-extrapolated,2.0308439835912346,regime-extrapolated,5.495205
1962-07-31,1962-07,10.439174,20.47529,bridge,4.192375,1.6578241149686106,regime-extrapolated,1.9420178511098733,regime-extrapolated,2.038129678790756,regime-extrapolated,2.0889323153812316,regime-extrapolated,2.0977159307038598,regime-extrapolated,5.850199
1962-08-31,1962-08,10.471094,20.51057,bridge,4.206835,1.3179108621011066,regime-extrapolated,1.7308973196542263,regime-extrapolated,1.9691012432255224,regime-extrapolated,2.0950354130163915,regime-extrapolated,2.128783428427211,regime-extrapolated,5.524746
1962-09-28,1962-09,10.511453,20.555177,bridge,4.225153,1.196765239328766,regime-extrapolated,1.7071032664299741,regime-extrapolated,1.9583542500720454,regime-extrapolated,2.0898228117157807,regime-extrapolated,2.125381959964788,regime-extrapolated,5.421918
1962-10-31,1962-10,10.888896,20.972346,bridge,4.398393,1.1692959127988705,regime-extrapolated,1.6852806187748095,regime-extrapolated,1.9291376555258426,regime-extrapolated,2.0677084197036275,regime-extrapolated,2.1058941498144743,regime-extrapolated,5.567689
1962-11-30,1962-11,11.01477,21.11147,bridge,4.456942,1.2909994972355963,regime-extrapolated,1.6567707452104852,regime-extrapolated,1.8825650283952642,regime-extrapolated,2.0148083658597193,regime-extrapolated,2.0509190660350165,regime-extrapolated,5.747941
1962-12-31,1962-12,11.054582,21.155472,bridge,4.47554,1.3388997960962454,regime-extrapolated,1.5751365643520674,regime-extrapolated,1.8269680064874758,regime-extrapolated,2.082386458594387,regime-extrapolated,2.1817528603949867,regime-extrapolated,5.81444
1963-01-31,1963-01,11.08709,21.191401,bridge,4.490755,1.1968508483838485,regime-extrapolated,1.6752603960523946,regime-extrapolated,1.7934961119523898,regime-extrapolated,1.8473270351054063,regime-extrapolated,1.8568501872002063,regime-extrapolated,5.687606
1963-02-28,1963-02,11.035164,21.13401,bridge,4.466464,1.3146386739378615,regime-extrapolated,1.7488227662134896,regime-extrapolated,1.8906311409251528,regime-extrapolated,1.9652667804770831,regime-extrapolated,1.981832437027538,regime-extrapolated,5.781103
1963-03-29,1963-03,11.091157,21.195897,bridge,4.49266,1.274090616107101,regime-extrapolated,1.6971093008556206,regime-extrapolated,1.8873362884789846,regime-extrapolated,1.9912938467257475,regime-extrapolated,2.0176455947078975,regime-extrapolated,5.766751
1963-04-30,1963-04,11.056291,21.157361,bridge,4.476339,1.4364478397688998,regime-extrapolated,1.7350278216192772,regime-extrapolated,1.8461849038092835,regime-extrapolated,1.8987122582266929,regime-extrapolated,1.9077371665358545,regime-extrapolated,5.912787
1963-05-31,1963-05,9.645271,19.597827,bridge,3.840748,1.499644384091444,regime-extrapolated,1.765412422506278,regime-extrapolated,1.8446255904755593,regime-extrapolated,1.8791287132331056,regime-extrapolated,1.8821161591270106,regime-extrapolated,5.340392
1963-06-28,1963-06,8.636661,18.483057,bridge,3.416234,1.2925291548033815,regime-extrapolated,1.7513120614925746,regime-extrapolated,1.854014238649193,regime-extrapolated,1.8996312447709562,regime-extrapolated,1.9062991329812764,regime-extrapolated,4.708763
1963-07-31,1963-07,8.34155,18.156885,bridge,3.296725,1.5430843606318805,regime-extrapolated,1.7936477054544384,regime-extrapolated,1.7944124261140775,regime-extrapolated,1.7883143820208585,regime-extrapolated,1.7777202524043592,regime-extrapolated,4.839809
1963-08-30,1963-08,8.262976,18.07004,bridge,3.265264,1.6876492036672264,regime-extrapolated,1.8177585579014548,regime-extrapolated,1.8501095975930424,regime-extrapolated,1.865174921570535,regime-extrapolated,1.861680957676772,regime-extrapolated,4.952913
1963-09-30,1963-09,7.957969,17.73293,bridge,3.144568,1.845463713384904,regime-extrapolated,1.8707189879427375,regime-extrapolated,1.8861598222187628,regime-extrapolated,1.8892464352236182,regime-extrapolated,1.881670751292303,regime-extrapolated,4.990032
1963-10-31,1963-10,7.374231,17.087751,bridge,2.919913,1.75120329778843,regime-extrapolated,1.8487103032575505,regime-extrapolated,1.9063555655049862,regime-extrapolated,1.9427577221467036,regime-extrapolated,1.9466704831960018,regime-extrapolated,4.671116
1963-11-29,1963-11,7.868258,17.633776,bridge,3.109501,1.7912518140727498,regime-extrapolated,1.83366102452588,regime-extrapolated,1.801586597760221,regime-extrapolated,1.778988818594569,regime-extrapolated,1.762801203946379,regime-extrapolated,4.900753
1963-12-31,1963-12,7.803063,17.56172,bridge,3.08414,1.684071776007133,regime-extrapolated,1.836940990393406,regime-extrapolated,1.8086958181928372,regime-extrapolated,1.7880219474951526,regime-extrapolated,1.7724522686869755,regime-extrapolated,4.768212
1964-01-31,1964-01,7.720131,17.470059,bridge,3.05203,1.5671320880449582,regime-extrapolated,1.8223115536587755,regime-extrapolated,1.8126528920722502,regime-extrapolated,1.8012534499894866,regime-extrapolated,1.7887518539745337,regime-extrapolated,4.619162
1964-02-28,1964-02,7.64734,17.389607,bridge,3.023984,1.6877425904451773,regime-extrapolated,1.853980613251032,regime-extrapolated,1.8078345969670915,regime-extrapolated,1.778169057477656,regime-extrapolated,1.7595553688825563,regime-extrapolated,4.711727
1964-03-31,1964-03,7.54392,17.275301,bridge,2.98436,1.9685059073767146,regime-extrapolated,1.96816796042625,regime-extrapolated,1.8909301290052225,regime-extrapolated,1.8456535828597642,regime-extrapolated,1.8218128050039053,regime-extrapolated,4.952866
